tqq,tss,nooverlap
t1793c0,t20604c6,92
t1793c0,t20898c6,92
t1793c0,t20910c7,96
t1793c0,t21089c1,96
t1793c0,t21310c0,94
t1793c0,t21505c6,92
t1793c0,t21618c6,92
t1793c0,t21630c6,92
t1793c0,t21659c1,93
t1793c0,t21766c6,89
t1793c0,t21816c0,95
t1793c0,t22004c6,89
t1793c0,t22162c6,89
t1793c0,t22277c6,89
t1793c0,t22333c6,89
t1793c0,t22377c6,89
t1793c0,t22398c6,94
t1793c0,t22462c6,94
t1793c0,t22616c0,94
t1793c0,t22812c1,95
t1793c0,t23174c6,94
t1793c0,t23220c1,96
t1793c0,t23254c6,89
t1793c0,t23348c6,92
t1793c0,t23641c2,90
t1793c0,t23752c0,96
t1793c0,t23760c6,92
t1793c0,t23774c6,92
t1793c0,t23898c0,94
t1793c0,t24046c6,92
t1793c0,t24140c7,91
t1793c0,t24140c8,91
t1793c0,t24277c6,94
t1793c0,t24294c6,92
t1793c0,t24341c4,93
t1793c0,t24477c6,92
t1793c0,t24645c1,94
t1793c0,t24648c6,89
t1793c0,t24722c0,93
t1793c0,t24828c6,92
t1793c0,t24894c6,89
t1793c0,t25131c6,89
t1793c0,t25278c6,89
t1793c0,t25296c6,92
t1793c0,t25322c0,91
t1793c0,t25474c2,94
t1793c0,t25655c1,92
t1793c0,t25708c0,95
t1793c0,t25976c6,89
t1793c0,t26249c6,89
t1793c0,t26511c0,93
t1793c0,t26856c1,90
t1793c0,t26856c4,94
t1793c0,t26996c0,93
t1793c0,t26981c6,92
t1793c0,t26984c0,95
t1793c0,t27433c2,95
t1793c0,t27484c6,89
t1793c0,t27588c6,89
t1793c0,t27882c6,89
t1793c0,t28212c6,89
t1793c0,t28406c6,92
t1793c0,t28464c1,95
t1793c0,t28671c1,95
t1793c0,t28745c6,89
t1793c0,t29059c15,94
t1793c0,t29132c1,91
t1793c0,t29472c6,92
t1793c0,t30105c6,94
t1793c0,t29885c1,94
t1793c0,t30269c6,92
t1793c0,t30124c6,92
t1793c0,t30129c2,92
t1793c0,t30348c4,95
t1793c0,t30481c1,94
t1793c0,t30525c6,89
t1793c0,t30575c1,91
t1793c0,t30689c1,94
t1793c0,t30709c4,94
t1793c0,t30868c6,89
t1793c0,t30875c0,94
t1793c0,t30993c6,89
t1793c0,t31010c3,93
t1793c0,t31159c6,89
t1793c0,t31337c1,93
t1793c0,t31393c7,95
t1793c0,t31720c5,89
t1793c0,t31746c6,94
t1793c0,t31976c6,89
t1793c0,t32199c6,92
t1793c0,t32928c6,89
t1793c0,t32981c2,90
t1793c0,t32981c3,91
t1793c0,t33042c6,89
t1793c0,t33068c6,89
t1793c0,t33117c1,92
t1793c0,t33128c6,92
t1793c0,t33255c4,95
t1793c0,t33312c8,91
t1793c0,t33354c6,89
t1793c0,t33540c6,89
t1793c0,t33897c6,92
t1793c0,t34151c4,93
t1793c0,t34183c6,92
t1793c0,t34239c1,94
t1793c0,t34404c0,93
t1793c0,t34554c1,94
t1793c0,t34693c6,94
t1793c0,t34822c2,94
t1793c0,t34867c6,92
t1793c0,t34897c1,94
t1793c0,t34921c6,89
t1793c0,t35022c0,93
t1793c0,t35022c2,93
t1793c0,t35107c6,89
t1793c0,t35119c6,89
t1793c0,t35224c2,93
t1793c0,t35310c6,89
t1793c0,t35548c6,92
t1793c0,t35676c0,97
t1793c0,t35848c0,93
t1793c0,t36099c6,92
t1793c0,t36255c0,93
t1793c0,t36522c6,92
t1793c0,t36592c6,92
t1793c0,t36783c1,93
t1793c0,t36822c1,93
t1793c0,t36854c6,92
t1793c0,t36855c6,92
t1793c0,t36994c7,95
t1793c0,t37107c6,89
t1793c0,t36929c6,92
t1793c0,t36973c1,92
t1793c0,t37168c2,90
t1793c0,t37247c6,94
t1793c0,t37298c4,95
t1793c0,t37498c1,95
t1793c0,t37627c4,94
t1793c0,t37635c0,90
t1793c0,t37773c1,94
t1793c0,t37773c2,92
t1793c0,t38012c6,89
t1793c0,t38163c6,89
t1793c0,t38373c6,92
t1793c0,t38450c6,92
t1793c0,t38494c4,95
t1793c0,t38516c6,92
t1793c0,t38535c6,92
t1793c0,t38578c1,91
t1793c0,t39241c6,92
t1793c0,t39251c6,92
t1793c0,t39536c0,94
t1793c0,t39536c1,94
t1793c0,t39486c0,91
t1793c0,t39388c6,92
t1793c0,t39613c3,92
t1793c0,t39685c6,89
t1793c0,t39686c6,92
t1793c0,t39747c6,92
t1793c0,t39779c2,93
t1793c0,t39964c4,94
t1793c0,t40116c0,91
t1793c0,t40162c6,94
t1793c0,t40222c1,93
t1793c0,t40257c2,90
t1793c0,t40291c6,89
t1793c0,t40570c6,89
t1793c0,t40615c0,97
t1793c0,t40680c4,91
t1793c0,t41053c0,97
t1793c0,t41143c6,92
t1793c0,t41408c6,92
t1793c0,t41244c2,93
t1793c0,t41326c2,96
t1793c0,t41519c2,90
t1793c0,t41793c2,96
t1793c0,t41806c6,92
t1793c0,t41861c1,91
t1793c0,t41881c6,89
t1793c0,t41918c6,94
t1793c0,t42074c0,95
t1793c0,t42329c6,92
t1793c0,t42382c1,90
t1793c0,t42571c2,90
t1793c0,t42663c6,94
t1793c0,t42732c0,97
t1793c0,t42771c1,94
t1793c0,t42783c6,94
t1793c0,t42858c2,93
t1793c0,t43110c6,92
t1793c0,t43133c4,93
t1793c0,t43167c3,94
t1793c0,t43066c15,96
t1793c0,t43017c6,89
t1793c0,t43271c4,92
t1793c0,t43363c0,89
t1793c0,t43363c1,93
t1793c0,t43396c6,89
t1793c0,t43509c6,92
t1793c0,t43932c6,92
t1793c0,t43991c6,92
t1793c0,t44278c6,94
t1793c0,t44570c0,94
t1793c0,t44779c6,92
t1793c0,t44835c2,91
t1793c0,t44853c6,89
t1793c0,t44999c6,89
t1793c0,t45037c6,92
t1793c0,t45076c6,92
t1793c0,t45117c6,92
t1793c0,t45127c0,95
t1793c0,t45301c0,97
t1793c0,t45515c0,94
t1793c0,t45455c1,93
t1793c0,t45810c6,92
t1793c0,t45829c6,92
t1793c0,t46121c6,92
t1793c0,t45881c6,92
t1793c0,t46188c6,92
t1793c0,t46244c1,94
t1793c0,t46286c0,93
t1793c0,t46423c7,90
t1793c0,t46513c6,89
t1793c0,t46676c1,92
t1793c0,t46973c6,92
t1793c0,t46977c5,95
t1793c0,t47085c6,89
t1793c0,t47127c6,89
t1793c0,t47206c6,92
t1793c0,t47218c1,93
t1793c0,t47232c0,91
t1793c0,t47386c6,92
t1793c0,t47406c6,92
t1793c0,t47423c4,94
t1793c0,t47426c6,94
t1793c0,t47669c6,92
t1793c0,t47693c6,92
t1793c0,t47718c6,92
t1793c0,t47901c1,94
t1793c0,t48066c0,93
t1793c0,t48185c6,89
t1793c0,t48224c1,95
t1793c0,t48275c6,89
t1793c0,t48340c6,92
t1793c0,t48444c6,92
t1793c0,t48667c6,92
t1793c0,t48727c0,94
t1793c0,t48764c1,95
t1793c0,t48781c6,89
t1793c0,t49351c2,88
t1793c0,t49307c6,89
t1793c0,t49018c6,89
t1793c0,t49452c0,93
t1793c0,t49588c1,92
t1793c0,t50101c6,89
t1793c0,t50446c6,92
t1793c0,t50545c3,95
t1793c0,t50709c6,89
t1793c0,t50721c6,92
t1793c0,t50850c1,94
t1793c0,t50993c0,94
t1793c0,t51029c3,92
t1793c0,t51252c6,92
t1793c0,t51337c6,92
t1793c0,t51338c1,92
t1793c0,t51474c4,92
t1793c0,t51489c6,92
t1793c0,t51507c1,95
t1793c0,t51632c1,92
t1793c0,t51838c2,95
t1793c0,t52023c6,89
t1793c0,t52109c6,94
t1793c0,t52285c0,93
t1793c0,t52467c6,89
t1793c0,t52482c6,92
t1793c0,t52533c5,92
t1793c0,t52732c6,94
t1793c0,t52828c1,94
t1793c0,t53124c2,91
t1793c0,t53221c15,93
t1793c0,t53285c6,92
t1793c0,t53293c6,89
t1793c0,t53452c6,89
t1793c0,t53477c2,91
t1793c0,t53559c6,92
t1793c0,t53864c6,92
t1793c0,t53997c1,93
t1793c0,t54408c6,92
t1793c0,t54446c6,92
t1793c0,t54526c1,91
t1793c0,t54568c6,92
t1793c0,t54653c6,94
t1793c0,t54682c6,89
t1793c0,t54702c1,94
t1793c0,t54799c6,92
t1793c0,t54810c6,92
t1793c0,t54975c1,94
t1793c0,t55349c1,95
t1793c0,t55390c6,92
t1793c0,t55402c1,92
t1793c0,t55497c1,94
t1793c0,t55679c1,93
t1793c0,t55739c6,94
t1793c0,t55980c6,89
t1793c0,t55981c6,92
t1793c0,t55847c6,92
t1793c0,t56115c6,94
t1793c0,t56156c0,92
t1793c0,t56300c0,91
t1793c0,t56445c0,95
t1793c0,t56594c1,93
t1793c0,t56760c8,91
t1793c0,t56845c0,94
t1793c0,t57263c6,92
t1793c0,t57549c6,92
t1793c0,t57927c7,94
t1793c0,t58083c6,92
t1793c0,t58085c6,89
t1793c0,t58296c6,92
t1793c0,t58372c6,92
t1793c0,t58402c6,89
t1793c0,t58406c6,89
t1793c0,t58511c6,92
t1793c0,t58613c6,89
t1793c0,t58648c1,94
t1793c0,t58667c6,94
t1793c0,t58687c6,94
t1793c0,t58873c6,92
t1793c0,t59160c6,92
t1793c0,t59243c2,95
t1793c0,t59272c6,94
t1793c0,t59343c6,92
t1793c0,t59391c1,94
t1793c0,t59724c6,94
t1793c0,t60001c6,89
t1793c0,t60278c0,90
t1793c0,t60300c6,94
t1793c0,t60392c6,89
t1793c0,t60406c6,92
t1793c0,t60446c6,89
t1793c0,t60703c6,92
t1793c0,t60742c2,92
t1793c0,t60880c6,92
t1793c0,t61194c0,94
t1793c0,t61318c0,89
t1793c0,t61452c6,89
t1793c0,t61476c6,89
t1793c0,t61615c0,97
t1793c0,t61656c6,92
t1793c0,t62030c2,87
t1793c0,t62101c6,89
t1793c0,t62192c6,92
t1793c0,t62305c3,90
t1793c0,t62420c1,93
t1793c0,t62489c0,91
t1793c0,t62489c1,87
t1793c0,t62489c2,91
t1793c0,t62573c6,92
t1793c0,t62730c6,89
t1793c0,t62821c1,92
t1793c0,t62894c6,94
t1793c0,t63168c1,95
t1793c0,t63193c6,92
t1793c0,t63302c2,95
t1793c0,t63362c6,89
t1793c0,t63473c6,92
t1793c0,t63597c1,93
t1793c0,t63673c6,92
t1793c0,t63720c6,92
t1793c0,t64326c1,90
t1793c0,t64353c4,95
t1793c0,t64367c6,92
t1793c0,t64413c6,92
t1793c0,t64587c6,89
t1793c0,t64623c0,97
t1793c0,t64843c3,94
t1793c0,t64893c6,92
t1793c0,t64949c1,93
t1793c0,t64960c6,89
t1793c0,t65109c4,96
t1793c0,t65161c6,92
t1793c0,t65174c1,94
t1793c0,t65177c0,95
t1793c0,t65290c6,92
t1793c0,t65377c6,92
t1793c0,t65498c6,89
t1793c0,t65517c6,92
t1793c0,t65632c6,89
t1793c0,t65713c6,92
t1793c0,t65801c1,94
t1793c0,t65845c6,94
t1793c0,t65962c6,94
t1793c0,t66145c1,94
t1793c0,t66223c6,92
t1793c0,t66337c0,93
t1793c0,t66680c6,89
t1793c0,t66688c0,97
t1793c0,t66712c6,92
t1793c0,t66956c7,92
t1793c0,t66956c8,94
t1793c0,t66964c4,91
t1793c0,t66964c5,89
t1793c0,t67011c2,89
t1793c0,t67038c2,92
t1793c0,t67137c4,95
t1793c0,t67488c1,95
t1793c0,t67528c0,40
t1793c0,t67550c6,89
t1793c0,t67552c5,94
t1793c0,t67553c6,92
t1793c0,t67855c6,89
t1793c0,t68264c1,92
t1793c0,t68309c6,92
t1793c0,t68449c6,89
t1793c0,t68905c4,94
t1793c0,t69250c0,91
t1793c0,t69259c6,89
t1793c0,t69059c1,95
t1793c0,t69349c4,92
t1793c0,t69362c2,93
t1793c0,t69482c6,92
t1793c0,t69498c3,96
t1793c0,t69616c15,95
t1793c0,t69663c5,94
t1793c0,t69843c6,92
t1793c0,t69822c6,89
t1793c0,t69972c6,92
t1793c0,t70022c6,92
t1793c0,t69907c4,93
t1793c0,t70076c0,94
t1793c0,t70243c6,89
t1793c0,t70368c1,93
t1793c0,t70461c2,91
t1793c0,t70487c0,94
t1793c0,t70587c6,89
t1793c0,t71222c1,92
t1793c0,t71275c0,95
t1793c0,t71546c6,89
t1793c0,t71586c6,89
t1793c0,t71609c6,89
t1793c0,t71616c0,93
t1793c0,t71659c6,92
t1793c0,t71997c1,94
t1793c0,t72173c6,92
t1793c0,t72353c6,92
t1793c0,t72498c1,90
t1793c0,t72683c6,92
t1793c0,t72691c6,92
t1793c0,t72754c1,93
t1793c0,t72784c7,93
t1793c0,t72950c6,92
t1793c0,t72981c2,91
t1793c0,t73195c8,88
t1793c0,t73229c6,92
t1793c0,t73400c6,92
t1793c0,t73589c6,92
t1793c0,t73965c2,94
t1793c0,t74042c6,92
t1793c0,t74193c6,92
t1793c0,t74290c2,95
t1793c0,t74405c1,94
t1793c0,t74453c6,89
t1793c0,t74538c6,92
t1793c0,t74563c6,89
t1793c0,t74577c2,92
t1793c0,t74928c5,87
t1793c0,t75173c6,89
t1793c0,t75175c1,95
t1793c0,t75213c6,94
t1793c0,t75489c6,92
t1793c0,t75541c6,92
t1793c0,t75680c1,91
t1793c0,t75738c0,97
t1793c0,t75864c3,89
t1793c0,t75889c2,95
t1793c0,t76044c4,84
t1793c0,t76130c1,92
t1793c0,t76246c0,94
t1793c0,t76248c0,97
t1793c0,t76643c6,92
t1793c0,t76719c6,89
t1793c0,t76916c6,92
t1793c0,t76845c0,96
t1793c0,t77057c6,92
t1793c0,t77164c6,92
t1793c0,t77279c6,89
t1793c0,t77240c6,92
t1793c0,t77337c6,89
t1793c0,t77348c3,92
t1793c0,t77466c6,89
t1793c0,t77662c1,89
t1793c0,t77872c2,90
t1793c0,t77904c6,94
t1793c0,t78012c2,93
t1793c0,t78225c6,94
t1793c0,t78353c6,89
t1793c0,t78591c6,89
t1793c0,t78754c6,89
t1793c0,t79023c0,94
t1793c0,t79080c6,92
t1793c0,t79332c6,89
t1793c0,t79264c6,92
t1793c0,t79497c6,94
t1793c0,t79607c2,95
t1793c0,t79614c6,92
t1793c0,t79835c6,94
t1793c0,t79947c6,89
t1793c0,t80251c6,89
t1793c0,t80495c6,89
t1793c0,t80525c4,92
t1793c0,t80914c6,89
t1793c0,t80844c6,92
t1793c0,t81492c0,92
t1793c0,t81574c6,89
t1793c0,t81628c6,92
t1793c0,t81909c0,93
t1793c0,t81937c6,89
t1793c0,t82014c6,94
t1793c0,t82023c6,89
t1793c0,t82270c6,94
t1793c0,t82533c6,92
t1793c0,t82566c1,91
t1793c0,t82470c6,92
t1793c0,t82517c6,94
t1793c0,t82732c6,89
t1793c0,t83066c15,95
t1793c0,t83059c4,95
t1793c0,t83299c0,93
t1793c0,t83343c6,89
t1793c0,t83515c6,92
t1793c0,t83570c15,94
t1793c0,t83638c1,95
t1793c0,t83717c6,89
t1793c0,t83923c0,95
t1793c0,t83913c2,90
t1793c0,t84073c6,92
t1793c0,t84166c3,93
t1793c0,t84480c6,89
t1793c0,t84504c6,92
t1793c0,t84521c6,89
t1793c0,t84568c6,92
t1793c0,t84590c6,89
t1793c0,t84943c1,91
t1793c0,t84956c6,89
t1793c0,t85191c0,89
t1793c0,t85275c6,92
t1793c0,t85303c6,89
t1793c0,t85923c6,92
t1793c0,t86018c3,94
t1793c0,t86330c2,96
t1793c0,t86376c6,89
t1793c0,t86468c0,94
t1793c0,t86989c6,92
t1793c0,t87015c1,91
t1793c0,t87230c6,92
t1793c0,t87321c6,93
t1793c0,t87424c0,97
t1793c0,t87578c6,92
t1793c0,t87626c6,92
t1793c0,t87657c0,97
t1793c0,t87727c6,92
t1793c0,t87867c6,92
t1793c0,t87935c0,93
t1793c0,t88233c6,92
t1793c0,t88104c2,93
t1793c0,t88622c6,89
t1793c0,t88668c2,95
t1793c0,t88743c1,90
t1793c0,t88743c2,92
t1793c0,t88884c0,97
t1793c0,t89249c6,92
t1793c0,t89521c1,95
t1793c0,t89806c1,93
t1793c0,t89996c6,92
t1793c0,t90012c6,92
t1793c0,t90131c6,92
t1793c0,t90386c6,92
t1793c0,t90560c1,93
t1793c0,t90567c6,92
t1793c0,t90569c6,92
t1793c0,t90636c0,96
t1793c0,t90636c2,94
t1793c0,t90682c15,93
t1793c0,t90719c0,97
t1793c0,t90739c0,94
t1793c0,t90739c1,94
t1793c0,t90773c1,96
t1793c0,t90832c6,89
t1793c0,t90906c6,92
t1793c0,t91087c2,94
t1793c0,t91122c6,89
t1793c0,t91217c1,91
t1793c0,t91233c3,93
t1793c0,t91404c1,92
t1793c0,t91654c6,89
t1793c0,t91825c15,94
t1793c0,t91878c6,92
t1793c0,t91910c6,89
t1793c0,t92112c1,94
t1793c0,t92026c0,92
t1793c0,t92160c15,96
t1793c0,t92573c6,92
t1793c0,t92641c4,94
t1793c0,t92644c6,92
t1793c0,t92667c4,95
t1793c0,t92729c3,96
t1793c0,t93125c6,94
t1793c0,t93578c1,91
t1793c0,t93709c6,92
t1793c0,t93826c0,97
t1793c0,t93946c6,92
t1793c0,t94003c6,92
t1793c0,t94035c6,92
t1793c0,t94366c6,92
t1793c0,t94488c1,96
t1793c0,t94528c0,91
t1793c0,t94653c3,93
t1793c0,t94721c6,92
t1793c0,t94772c4,94
t1793c0,t94995c6,92
t1793c0,t95012c0,96
t1793c0,t95150c1,95
t1793c0,t95169c6,92
t1793c0,t95303c6,92
t1793c0,t95356c6,89
t1793c0,t95421c6,92
t1793c0,t95650c6,89
t1793c0,t95679c6,89
t1793c0,t95943c6,89
t1793c0,t95962c2,96
t1793c0,t95977c6,94
t1793c0,t95986c6,92
t1793c0,t95987c6,89
t1793c0,t95993c15,94
t1793c0,t96291c6,92
t1793c0,t96582c6,92
t1793c0,t96663c6,89
t1793c0,t96666c6,94
t1793c0,t96701c6,89
t1793c0,t96769c0,93
t1793c0,t96814c1,95
t1793c0,t96908c1,92
t1793c0,t97170c0,94
t1793c0,t97170c2,92
t1793c0,t97192c2,94
t1793c0,t97266c4,94
t1793c0,t97360c6,89
t1793c0,t97466c6,92
t1793c0,t97698c4,94
t1793c0,t97729c6,92
t1793c0,t97798c2,93
t1793c0,t97854c6,92
t1793c0,t98382c6,92
t1793c0,t98013c6,92
t1793c0,t98270c0,90
t1793c0,t98408c6,92
t1793c0,t98448c6,92
t1793c0,t98876c1,94
t1793c0,t98936c0,93
t1793c0,t99052c2,95
t1793c0,t99430c6,89
t1793c0,t99455c1,93
t1793c0,t99471c5,94
t1793c0,t99511c1,94
t1793c0,t99687c6,89
t1793c0,t99734c6,92
t1793c0,t99752c7,94
t1793c0,t99772c6,92
t1793c0,t100084c6,94
t1793c0,t99842c2,94
t1793c0,t99842c3,91
t3967c0,t78c6,91
t3967c0,t306c0,89
t3967c0,t441c6,93
t3967c0,t545c6,91
t3967c0,t553c6,91
t3967c0,t564c1,93
t3967c0,t564c2,92
t3967c0,t564c4,91
t3967c0,t608c6,93
t3967c0,t731c6,91
t3967c0,t814c3,93
t3967c0,t1121c4,94
t3967c0,t1247c6,93
t3967c0,t1315c3,91
t3967c0,t1377c6,91
t3967c0,t1402c6,93
t3967c0,t1547c3,94
t3967c0,t1582c6,89
t3967c0,t1708c3,94
t3967c0,t1621c0,93
t3967c0,t1629c6,89
t3967c0,t1732c6,91
t3967c0,t1859c6,91
t3967c0,t1886c15,91
t3967c0,t1913c1,94
t3967c0,t1931c6,89
t3967c0,t2098c6,89
t3967c0,t2127c1,95
t3967c0,t2190c6,93
t3967c0,t2364c0,94
t3967c0,t2364c1,94
t3967c0,t2481c2,96
t3967c0,t2517c6,93
t3967c0,t2703c6,93
t3967c0,t2756c6,93
t3967c0,t2773c6,93
t3967c0,t2833c0,99
t3967c0,t2871c6,93
t3967c0,t3093c2,97
t3967c0,t2958c6,93
t3967c0,t3026c6,93
t3967c0,t3214c6,93
t3967c0,t3267c6,91
t3967c0,t3416c6,93
t3967c0,t3466c6,91
t3967c0,t3540c1,91
t3967c0,t3908c6,93
t3967c0,t4063c4,94
t3967c0,t4160c1,93
t3967c0,t4291c6,93
t3967c0,t4340c0,95
t3967c0,t4627c1,93
t3967c0,t5295c3,93
t3967c0,t5706c0,92
t3967c0,t6154c4,96
t3967c0,t6222c6,93
t3967c0,t6296c0,94
t3967c0,t6296c2,94
t3967c0,t6296c3,95
t3967c0,t6307c6,93
t3967c0,t6497c1,89
t3967c0,t6499c4,91
t3967c0,t6758c5,93
t3967c0,t6812c6,89
t3967c0,t7075c0,89
t3967c0,t7089c6,93
t3967c0,t7096c6,93
t3967c0,t7139c1,89
t3967c0,t7248c4,94
t3967c0,t7308c6,91
t3967c0,t7383c4,94
t3967c0,t7407c6,91
t3967c0,t7599c1,91
t3967c0,t7763c4,93
t3967c0,t7717c6,91
t3967c0,t7817c15,91
t3967c0,t7880c6,93
t3967c0,t7933c0,93
t3967c0,t8090c1,91
t3967c0,t8098c2,91
t3967c0,t8152c6,93
t3967c0,t8205c6,93
t3967c0,t8295c6,93
t3967c0,t8418c3,90
t3967c0,t8774c6,91
t3967c0,t8876c6,93
t3967c0,t8836c6,93
t3967c0,t9056c6,91
t3967c0,t9136c0,94
t3967c0,t9136c2,95
t3967c0,t9305c6,93
t3967c0,t9375c0,93
t3967c0,t9514c6,91
t3967c0,t9517c4,94
t3967c0,t9967c5,92
t3967c0,t9968c1,91
t3967c0,t10035c4,94
t3967c0,t10286c6,93
t3967c0,t10446c0,95
t3967c0,t10446c1,90
t3967c0,t10527c1,94
t3967c0,t10589c6,93
t3967c0,t10600c6,91
t3967c0,t10632c1,93
t3967c0,t10767c1,91
t3967c0,t11054c2,94
t3967c0,t10979c6,93
t3967c0,t10920c6,93
t3967c0,t10939c6,93
t3967c0,t11207c6,93
t3967c0,t11340c6,91
t3967c0,t11514c3,94
t3967c0,t11648c6,93
t3967c0,t11851c2,97
t3967c0,t11950c6,93
t3967c0,t12130c3,93
t3967c0,t12439c6,93
t3967c0,t12547c6,91
t3967c0,t12619c4,94
t3967c0,t12762c6,93
t3967c0,t13023c6,91
t3967c0,t13056c6,91
t3967c0,t13062c2,94
t3967c0,t13063c6,93
t3967c0,t13108c2,97
t3967c0,t13172c6,93
t3967c0,t13281c2,93
t3967c0,t13325c1,89
t3967c0,t13376c1,93
t3967c0,t13388c1,91
t3967c0,t13474c1,95
t3967c0,t13781c4,96
t3967c0,t13864c1,88
t3967c0,t13937c5,96
t3967c0,t14009c2,94
t3967c0,t14111c6,91
t3967c0,t14112c1,90
t3967c0,t14143c6,93
t3967c0,t14309c6,93
t3967c0,t14397c6,93
t3967c0,t14607c6,93
t3967c0,t14617c1,88
t3967c0,t15138c6,93
t3967c0,t15144c6,93
t3967c0,t14846c6,91
t3967c0,t15082c0,99
t3967c0,t15195c2,93
t3967c0,t15236c1,93
