t3967_c0,		t6890489_c2,		3
t3967_c0,		t6711631_c2,		4
t3967_c0,		t8700709_c3,		9
t3967_c0,		t10241076_c0,		1
t3967_c0,		t47423_c4,		1
t3967_c0,		t2236717_c0,		1
t3967_c0,		t3423530_c1,		1
t3967_c0,		t976953_c1,		1
t3967_c0,		t3650688_c1,		1
t3967_c0,		t5878521_c1,		1
t3967_c0,		t9683542_c1,		1
t3967_c0,		t3333417_c1,		1
t3967_c0,		t3685616_c1,		1
t3967_c0,		t9740446_c1,		1
t3967_c0,		t537686_c4,		1
t3967_c0,		t8008840_c0,		1
t3967_c0,		t4578061_c0,		1
t3967_c0,		t5063412_c4,		1
t3967_c0,		t1070454_c0,		1
t3967_c0,		t6359497_c1,		1
t3967_c0,		t7442_c0,		1
t3967_c0,		t10165129_c0,		1
t3967_c0,		t219732_c1,		1
t3967_c0,		t3452737_c10,		1
t3967_c0,		t2456584_c1,		2
t3967_c0,		t1828015_c20,		1
t3967_c0,		t3103958_c0,		1
t3967_c0,		t2729020_c0,		1
t3967_c0,		t2185975_c1,		1
t3967_c0,		t549379_c1,		1
t3967_c0,		t6711631_c0,		1
t3967_c0,		t785881_c0,		1
t3967_c0,		t561518_c0,		1
t3967_c0,		t115249_c5,		1
t3967_c0,		t4729577_c4,		1
t3967_c0,		t4001117_c2,		2
t3967_c0,		t4139008_c1,		1
t3967_c0,		t8992011_c0,		1
t3967_c0,		t9037196_c0,		1
t3967_c0,		t10189703_c4,		1
t3967_c0,		t10009500_c0,		1
t3967_c0,		t10033230_c0,		1
t3967_c0,		t10054417_c0,		1
t3967_c0,		t10074177_c0,		1
t3967_c0,		t10093183_c0,		1
t3967_c0,		t10103894_c0,		1
t3967_c0,		t10132236_c0,		1
t3967_c0,		t10160664_c0,		1
t3967_c0,		t10161197_c0,		1
t3967_c0,		t10165570_c0,		1
t3967_c0,		t10203240_c0,		1
t3967_c0,		t10203901_c0,		1
t3967_c0,		t10217268_c0,		1
t3967_c0,		t10267253_c0,		1
t3967_c0,		t8391425_c3,		1
t3967_c0,		t4729577_c0,		1
t3967_c0,		t9788813_c1,		1
t3967_c0,		t2899292_c0,		1
t3967_c0,		t9099666_c0,		1
t3967_c0,		t2090130_c4,		1
t3967_c0,		t7491525_c8,		1
t3967_c0,		t9540451_c0,		1
t3967_c0,		t8285286_c1,		3
t3967_c0,		t3383237_c3,		1
t3967_c0,		t10271693_c3,		1
t3967_c0,		t6198259_c5,		1
t3967_c0,		t1659746_c5,		1
t3967_c0,		t4490020_c1,		1
t3967_c0,		t5498967_c1,		2
t3967_c0,		t10283276_c1,		1
t3967_c0,		t79546_c4,		1
t3967_c0,		t9099666_c2,		1
t3967_c0,		t6769670_c0,		1
t3967_c0,		t10217130_c1,		1
t3967_c0,		t1309567_c0,		1
t3967_c0,		t6209022_c4,		1
t3967_c0,		t7310667_c0,		1
t3967_c0,		t8606921_c4,		1
t3967_c0,		t10060391_c3,		1
t3967_c0,		t1493212_c3,		1
t3967_c0,		t153249_c3,		1
t3967_c0,		t4274292_c3,		1
t3967_c0,		t5552800_c3,		1
t3967_c0,		t7552063_c3,		1
t3967_c0,		t8054442_c3,		1
t3967_c0,		t7557232_c5,		1
t3967_c0,		t1043440_c0,		1
t3967_c0,		t9413315_c2,		1
t3967_c0,		t6359470_c6,		1
t3967_c0,		t5911358_c0,		1
t3967_c0,		t2992888_c2,		1
t3967_c0,		t10012212_c0,		1
t7378_c9,		t2456584_c1,		1
t7378_c9,		t8700709_c2,		6
t7378_c9,		t1276527_c0,		1
t7378_c9,		t5981839_c0,		1
t7378_c9,		t4342260_c0,		1
t7378_c9,		t2899292_c4,		1
t7378_c9,		t7593231_c1,		1
t7378_c9,		t1119059_c0,		1
t7378_c9,		t4854762_c0,		1
t7378_c9,		t6359497_c8,		3
t7378_c9,		t1276527_c1,		1
t7378_c9,		t5981839_c1,		1
t7378_c9,		t5374414_c4,		2
t7378_c9,		t10167605_c2,		1
t7378_c9,		t10086202_c3,		1
t7378_c9,		t2992888_c2,		4
t7378_c9,		t2491403_c1,		1
t7378_c9,		t5135217_c1,		1
t7378_c9,		t8700709_c3,		4
t7378_c9,		t5562157_c0,		2
t7378_c9,		t2992888_c0,		1
t7378_c9,		t4001117_c2,		1
t7378_c9,		t10232042_c0,		1
t7378_c9,		t6977621_c1,		1
t7378_c9,		t8930570_c2,		1
t7378_c9,		t4148378_c2,		1
t7378_c9,		t8775866_c2,		1
t7378_c9,		t2899292_c2,		1
t7378_c9,		t7434640_c2,		1
t7378_c9,		t2612899_c2,		1
t7378_c9,		t5063412_c2,		1
t7378_c9,		t3207665_c2,		1
t7378_c9,		t10258980_c2,		1
t7378_c9,		t4824865_c0,		1
t7378_c9,		t6704953_c0,		1
t7378_c9,		t8614580_c0,		1
t7378_c9,		t3278546_c0,		2
t7378_c9,		t5760189_c0,		1
t7378_c9,		t1001935_c0,		1
t7378_c9,		t9682701_c2,		1
t7378_c9,		t9935516_c0,		1
t7378_c9,		t9624420_c3,		1
t7378_c9,		t6890489_c2,		1
t7378_c9,		t6359497_c3,		1
t7378_c9,		t8930570_c4,		1
t7378_c9,		t2218323_c4,		1
t7378_c9,		t1133209_c0,		1
t7378_c9,		t7258489_c0,		2
t7378_c9,		t5879266_c3,		1
t7378_c9,		t4631622_c0,		1
t7378_c9,		t4490020_c1,		3
t7378_c9,		t10045281_c3,		1
t7378_c9,		t5498967_c1,		2
t7378_c9,		t6711631_c1,		1
t7378_c9,		t6274480_c0,		1
t7378_c9,		t2096776_c0,		1
t7378_c9,		t3287297_c0,		1
t7378_c9,		t3295388_c0,		1
t7378_c9,		t4105424_c0,		1
t7378_c9,		t6261963_c0,		1
t7378_c9,		t10271693_c3,		1
t7378_c9,		t10101950_c1,		1
t7378_c9,		t3423530_c2,		1
t7378_c9,		t532033_c2,		1
t7378_c9,		t8205499_c2,		1
t7378_c9,		t976953_c2,		1
t7378_c9,		t3650688_c2,		1
t7378_c9,		t4180355_c2,		1
t7378_c9,		t1299993_c2,		1
t7378_c9,		t1596045_c2,		1
t7378_c9,		t5878521_c2,		1
t7378_c9,		t9683542_c2,		1
t7378_c9,		t3333417_c2,		1
t7378_c9,		t9740446_c2,		1
t7378_c9,		t4788910_c2,		1
t7378_c9,		t8035289_c2,		1
t7378_c9,		t9633321_c2,		1
t7378_c9,		t4532504_c2,		1
t7378_c9,		t8775866_c4,		2
t7378_c9,		t3553910_c4,		1
t7378_c9,		t6932615_c4,		1
t7378_c9,		t6972549_c0,		1
t7378_c9,		t2612899_c4,		2
t7378_c9,		t9540451_c0,		1
t7378_c9,		t9262857_c5,		1
t7378_c9,		t3747265_c6,		1
t7378_c9,		t5150604_c6,		1
t7378_c9,		t10189703_c6,		1
t7378_c9,		t10302551_c2,		1
t7378_c9,		t1005825_c1,		1
t7378_c9,		t2185975_c1,		1
t7378_c9,		t549379_c1,		1
t7378_c9,		t4542234_c1,		1
t7378_c9,		t8737262_c2,		2
t7378_c9,		t7319715_c2,		2
t7378_c9,		t9205827_c2,		2
t7378_c9,		t4811582_c4,		1
t7378_c9,		t8183565_c4,		1
t7378_c9,		t6198259_c18,		1
t7378_c9,		t20241_c10,		1
t7378_c9,		t10111682_c6,		1
t7378_c9,		t10125703_c6,		1
t7378_c9,		t10268228_c6,		1
t7378_c9,		t7593231_c2,		1
t7378_c9,		t10254257_c6,		1
t7378_c9,		t8285286_c1,		1
t7378_c9,		t5063412_c4,		1
t7378_c9,		t64353_c4,		1
t7378_c9,		t6711631_c2,		2
t7378_c9,		t7973360_c0,		1
t7378_c9,		t9816392_c2,		1
t7378_c9,		t10214881_c6,		1
t7378_c9,		t2185975_c0,		1
t7378_c9,		t549379_c0,		1
t7378_c9,		t1276527_c2,		1
t7378_c9,		t5981839_c2,		1
t7378_c9,		t2022569_c1,		1
t7378_c9,		t1468991_c1,		1
t7378_c9,		t3274228_c1,		1
t7378_c9,		t8715124_c1,		1
t7378_c9,		t3295059_c1,		1
t7378_c9,		t1218059_c1,		1
t7378_c9,		t1388363_c8,		1
t7378_c9,		t7926417_c8,		1
t7378_c9,		t10060391_c7,		1
t7821_c1,		t8868634_c15,		1
t7821_c1,		t4490020_c1,		2
t7821_c1,		t8700709_c2,		6
t7821_c1,		t4139008_c1,		2
t7821_c1,		t2612899_c4,		1
t7821_c1,		t8700709_c3,		11
t7821_c1,		t5407894_c1,		6
t7821_c1,		t5813457_c1,		6
t7821_c1,		t115249_c5,		2
t7821_c1,		t2096776_c0,		2
t7821_c1,		t3287297_c0,		2
t7821_c1,		t3295388_c0,		2
t7821_c1,		t4105424_c0,		2
t7821_c1,		t6261963_c0,		2
t7821_c1,		t10202350_c0,		1
t7821_c1,		t6200326_c0,		1
t7821_c1,		t7441493_c2,		1
t7821_c1,		t2185975_c1,		2
t7821_c1,		t549379_c1,		2
t7821_c1,		t8285286_c1,		1
t7821_c1,		t4729577_c4,		1
t7821_c1,		t10292621_c2,		1
t7821_c1,		t2992888_c2,		3
t7821_c1,		t9097496_c1,		2
t7821_c1,		t9540451_c0,		2
t7821_c1,		t5769411_c3,		1
t7821_c1,		t5777237_c5,		1
t7821_c1,		t4578061_c0,		1
t7821_c1,		t5229366_c0,		1
t7821_c1,		t3678421_c0,		1
t7821_c1,		t3423530_c2,		1
t7821_c1,		t8205499_c2,		1
t7821_c1,		t976953_c2,		1
t7821_c1,		t4180355_c2,		1
t7821_c1,		t1596045_c2,		1
t7821_c1,		t3685616_c2,		1
t7821_c1,		t9740446_c2,		1
t7821_c1,		t4788910_c2,		1
t7821_c1,		t8035289_c2,		1
t7821_c1,		t9633321_c2,		1
t7821_c1,		t7593231_c2,		1
t7821_c1,		t6141171_c0,		1
t7821_c1,		t3278546_c0,		1
t7821_c1,		t4947979_c0,		1
t7821_c1,		t9355764_c7,		1
t7821_c1,		t6769670_c1,		1
t7821_c1,		t2117369_c0,		1
t7821_c1,		t5622593_c0,		1
t7821_c1,		t6769670_c2,		1
t7821_c1,		t6711631_c10,		1
t7821_c1,		t4358853_c1,		1
t7821_c1,		t9203744_c1,		1
t7821_c1,		t10232042_c0,		1
t7821_c1,		t7782498_c0,		1
t7821_c1,		t9624420_c3,		1
t7821_c1,		t3207665_c3,		1
t7821_c1,		t8512291_c0,		1
t7821_c1,		t8775866_c4,		1
t7821_c1,		t4115702_c0,		1
t7821_c1,		t5911358_c0,		1
t7821_c1,		t5640287_c0,		1
t7821_c1,		t10123484_c4,		1
t7821_c1,		t6864563_c2,		1
t7821_c1,		t7262668_c4,		1
t7821_c1,		t4729577_c0,		1
t7821_c1,		t2675666_c0,		1
t7821_c1,		t5498967_c1,		2
t7821_c1,		t6359497_c8,		2
t7821_c1,		t3672929_c2,		1
t7821_c1,		t7600072_c3,		1
t7821_c1,		t6711631_c1,		1
t7821_c1,		t79546_c3,		1
t7821_c1,		t7291330_c0,		1
t7821_c1,		t582563_c0,		2
t7821_c1,		t6359497_c1,		1
t7821_c1,		t6359497_c2,		1
t7821_c1,		t2090130_c4,		1
t7821_c1,		t1085579_c0,		1
t7821_c1,		t7310667_c0,		1
t7821_c1,		t9262857_c5,		1
t7821_c1,		t1276527_c2,		1
t7821_c1,		t5981839_c2,		1
t7821_c1,		t10087234_c4,		1
t8999_c1,		t10038844_c1,		2
t8999_c1,		t6959936_c5,		1
t8999_c1,		t8700709_c2,		2
t8999_c1,		t8614580_c0,		2
t8999_c1,		t10167605_c2,		1
t8999_c1,		t8737262_c4,		1
t8999_c1,		t7319715_c4,		1
t8999_c1,		t9205827_c4,		1
t8999_c1,		t6923471_c4,		1
t8999_c1,		t582563_c0,		1
t8999_c1,		t2448018_c0,		1
t8999_c1,		t2448018_c1,		1
t8999_c1,		t3127133_c1,		1
t8999_c1,		t7600072_c1,		1
t8999_c1,		t6359497_c8,		1
t8999_c1,		t10064580_c1,		13
t8999_c1,		t8700709_c3,		1
t8999_c1,		t1119059_c0,		2
t8999_c1,		t6711631_c2,		1
t8999_c1,		t6890489_c2,		1
t8999_c1,		t9816392_c0,		1
t8999_c1,		t4051356_c3,		1
t8999_c1,		t2648922_c2,		1
t8999_c1,		t10188143_c1,		1
t8999_c1,		t10197692_c1,		3
t8999_c1,		t10198574_c1,		1
t8999_c1,		t10240354_c2,		1
t8999_c1,		t10249113_c1,		6
t8999_c1,		t8370264_c1,		2
t8999_c1,		t8737262_c2,		1
t8999_c1,		t7319715_c2,		1
t8999_c1,		t9205827_c2,		1
t8999_c1,		t6711631_c10,		1
t8999_c1,		t3952433_c1,		1
t8999_c1,		t9626868_c1,		1
t8999_c1,		t102817_c1,		1
t8999_c1,		t1388363_c0,		1
t8999_c1,		t7926417_c0,		1
t8999_c1,		t6711631_c0,		1
t8999_c1,		t6711631_c1,		1
t8999_c1,		t3553910_c4,		1
t8999_c1,		t6932615_c4,		1
t8999_c1,		t8008840_c0,		1
t9136_c4,		t1388363_c3,		1
t9136_c4,		t3747265_c0,		53
t9136_c4,		t3747265_c2,		2
t9136_c4,		t3747265_c7,		1
t9136_c4,		t6198259_c0,		30
t9136_c4,		t6198259_c1,		30
t9136_c4,		t6198259_c2,		3
t9136_c4,		t6198259_c3,		1
t9136_c4,		t6198259_c10,		1
t9136_c4,		t6198259_c12,		1
t9136_c4,		t6198259_c13,		1
t9136_c4,		t6198259_c14,		1
t9136_c4,		t6540757_c0,		24
t9136_c4,		t7566773_c3,		1
t9136_c4,		t7566773_c4,		15
t9136_c4,		t7566773_c5,		2
t9136_c4,		t7600072_c0,		53
t9136_c4,		t7829686_c0,		24
t9136_c4,		t7926417_c3,		1
t9136_c4,		t8240457_c4,		13
t9136_c4,		t8240457_c5,		17
t9136_c4,		t8240457_c6,		7
t9136_c4,		t8240457_c7,		7
t9136_c4,		t8240457_c8,		4
t9136_c4,		t8240457_c9,		1
t9136_c4,		t8240457_c10,		1
t9136_c4,		t8240457_c11,		6
t9136_c4,		t8240457_c12,		4
t9136_c4,		t8240457_c13,		9
t9136_c4,		t8240457_c14,		3
t9136_c4,		t8240457_c15,		2
t9136_c4,		t8240457_c16,		1
t9136_c4,		t8240457_c17,		1
t9136_c4,		t8240457_c18,		2
t9136_c4,		t8529725_c0,		24
t9136_c4,		t8614580_c1,		16
t9136_c4,		t9024743_c0,		24
t9136_c4,		t9624420_c1,		1
t9136_c4,		t1413392_c0,		10
t9136_c4,		t1413392_c1,		10
t9136_c4,		t1413392_c7,		1
t9136_c4,		t2675666_c2,		4
t9136_c4,		t2675666_c3,		1
t9136_c4,		t4578061_c3,		3
t9136_c4,		t4578061_c4,		7
t9136_c4,		t4978186_c7,		30
t9136_c4,		t6000396_c0,		23
t9136_c4,		t6000396_c7,		1
t9136_c4,		t6000396_c8,		1
t9136_c4,		t6000396_c9,		1
t9136_c4,		t6662186_c0,		86
t9136_c4,		t6959936_c2,		1
t9136_c4,		t8714955_c2,		4
t9136_c4,		t8714955_c3,		1
t9136_c4,		t1797446_c0,		3
t9136_c4,		t353267_c0,		3
t9136_c4,		t37265_c1,		13
t9136_c4,		t37265_c2,		8
t9136_c4,		t37265_c4,		3
t9136_c4,		t37265_c6,		12
t9136_c4,		t37265_c8,		11
t9136_c4,		t5150604_c0,		53
t9136_c4,		t5150604_c2,		2
t9136_c4,		t5150604_c7,		1
t9136_c4,		t9297861_c1,		99
t9136_c4,		t1963300_c0,		10
t9136_c4,		t1963300_c1,		10
t9136_c4,		t1963300_c7,		1
t9136_c4,		t2990386_c0,		14
t9136_c4,		t3511945_c0,		3
t9136_c4,		t4631622_c1,		1
t9136_c4,		t5040064_c1,		1
t9136_c4,		t5040064_c2,		1
t9136_c4,		t5040064_c3,		1
t9136_c4,		t5040064_c4,		20
t9136_c4,		t5040064_c5,		6
t9136_c4,		t5040064_c7,		15
t9136_c4,		t5040064_c9,		2
t9136_c4,		t5040064_c10,		2
t9136_c4,		t5225064_c0,		22
t9136_c4,		t5225064_c1,		18
t9136_c4,		t5225064_c5,		23
t9136_c4,		t5225064_c6,		29
t9136_c4,		t5769411_c0,		7
t9136_c4,		t5769411_c1,		3
t9136_c4,		t5769411_c2,		30
t9136_c4,		t5769411_c4,		4
t9136_c4,		t6322312_c5,		10
t9136_c4,		t8198731_c0,		14
t9136_c4,		t8458946_c0,		72
t9136_c4,		t9626868_c2,		82
t9136_c4,		t1343270_c0,		55
t9136_c4,		t1343270_c2,		3
t9136_c4,		t1343270_c3,		35
t9136_c4,		t1357933_c0,		57
t9136_c4,		t2059772_c0,		9
t9136_c4,		t2059772_c1,		9
t9136_c4,		t2059772_c7,		1
t9136_c4,		t2326036_c0,		86
t9136_c4,		t2648922_c0,		99
t9136_c4,		t2913449_c0,		55
t9136_c4,		t2913449_c2,		3
t9136_c4,		t2913449_c3,		35
t9136_c4,		t3082081_c4,		3
t9136_c4,		t4542234_c0,		1
t9136_c4,		t4947979_c3,		15
t9136_c4,		t5011423_c3,		1
t9136_c4,		t5594662_c0,		55
t9136_c4,		t5594662_c2,		3
t9136_c4,		t5594662_c3,		35
t9136_c4,		t5756420_c0,		33
t9136_c4,		t5756420_c6,		27
t9136_c4,		t6191990_c2,		5
t9136_c4,		t6854438_c5,		16
t9136_c4,		t6854438_c6,		8
t9136_c4,		t6854438_c7,		11
t9136_c4,		t6854438_c8,		3
t9136_c4,		t6854438_c9,		1
t9136_c4,		t6854438_c10,		2
t9136_c4,		t6854438_c11,		6
t9136_c4,		t6854438_c12,		5
t9136_c4,		t6854438_c13,		8
t9136_c4,		t6854438_c14,		3
t9136_c4,		t6854438_c15,		1
t9136_c4,		t6854438_c16,		1
t9136_c4,		t6854438_c17,		1
t9136_c4,		t6854438_c18,		2
t9136_c4,		t8185707_c0,		3
t9136_c4,		t9394955_c0,		3
t9136_c4,		t6359497_c1,		17
t9136_c4,		t6359497_c2,		11
t9136_c4,		t5874053_c0,		24
t9136_c4,		t5874053_c1,		24
t9136_c4,		t5874053_c7,		2
t9136_c4,		t5874053_c8,		1
t9136_c4,		t6471012_c5,		24
t9136_c4,		t7154198_c0,		9
t9136_c4,		t7154198_c1,		9
t9136_c4,		t7154198_c7,		1
t9136_c4,		t8506527_c3,		15
t9136_c4,		t8606921_c0,		5
t9136_c4,		t8951244_c1,		4
t9136_c4,		t9876430_c0,		9
t9136_c4,		t1043440_c3,		3
t9136_c4,		t1120803_c0,		51
t9136_c4,		t2445617_c2,		1
t9136_c4,		t2445617_c3,		1
t9136_c4,		t2445617_c5,		5
t9136_c4,		t2445617_c6,		2
t9136_c4,		t2445617_c7,		1
t9136_c4,		t2445617_c8,		1
t9136_c4,		t2445617_c10,		10
t9136_c4,		t2445617_c11,		7
t9136_c4,		t2445617_c12,		5
t9136_c4,		t2445617_c13,		2
t9136_c4,		t2445617_c14,		4
t9136_c4,		t2445617_c15,		8
t9136_c4,		t2584037_c0,		9
t9136_c4,		t2584037_c1,		9
t9136_c4,		t2584037_c7,		1
t9136_c4,		t3134199_c4,		3
t9136_c4,		t9721701_c0,		3
t9136_c4,		t1021991_c10,		14
t9136_c4,		t219732_c4,		3
t9136_c4,		t219732_c5,		6
t9136_c4,		t4490020_c0,		1
t9136_c4,		t5622593_c2,		7
t9136_c4,		t6359470_c1,		1
t9136_c4,		t7911700_c0,		61
t9136_c4,		t8030692_c10,		14
t9136_c4,		t8116718_c0,		3
t9136_c4,		t8996760_c9,		1
t9136_c4,		t8996760_c10,		1
t9136_c4,		t9743762_c4,		3
t9136_c4,		t10225728_c4,		1
t9136_c4,		t1611181_c4,		1
t9136_c4,		t5347633_c3,		15
t9136_c4,		t6977621_c5,		3
t9136_c4,		t7749676_c2,		5
t9136_c4,		t7749676_c3,		9
t9136_c4,		t7749676_c4,		4
t9136_c4,		t7749676_c5,		4
t9136_c4,		t7749676_c6,		12
t9136_c4,		t7749676_c7,		1
t9136_c4,		t7749676_c8,		6
t9136_c4,		t7749676_c9,		12
t9136_c4,		t7749676_c12,		5
t9136_c4,		t7749676_c13,		10
t9136_c4,		t7749676_c14,		5
t9136_c4,		t7749676_c15,		7
t9136_c4,		t7749676_c16,		3
t9136_c4,		t8405041_c0,		5
t9136_c4,		t8405041_c3,		1
t9136_c4,		t8405041_c7,		4
t9136_c4,		t8405041_c8,		6
t9136_c4,		t8405041_c9,		5
t9136_c4,		t8405041_c10,		2
t9136_c4,		t8405041_c11,		2
t9136_c4,		t8405041_c12,		5
t9136_c4,		t8405041_c13,		1
t9136_c4,		t8405041_c14,		6
t9136_c4,		t8405041_c19,		2
t9136_c4,		t8405041_c20,		4
t9136_c4,		t8405041_c23,		3
t9136_c4,		t8405041_c24,		3
t9136_c4,		t8405041_c25,		3
t9136_c4,		t8405041_c27,		6
t9136_c4,		t8405041_c28,		1
t9136_c4,		t8405041_c30,		6
t9136_c4,		t9097496_c2,		4
t9136_c4,		t9097496_c3,		1
t9136_c4,		t9357242_c0,		22
t9136_c4,		t1928103_c4,		3
t9136_c4,		t2491403_c2,		32
t9136_c4,		t2491403_c4,		16
t9136_c4,		t4914166_c0,		39
t9136_c4,		t5135217_c2,		32
t9136_c4,		t5135217_c4,		16
t9136_c4,		t6156474_c4,		3
t9136_c4,		t715296_c0,		86
t9136_c4,		t7661_c4,		3
t9136_c4,		t7802369_c0,		14
t9136_c4,		t7802369_c4,		6
t9136_c4,		t7802369_c5,		6
t9136_c4,		t7802369_c6,		6
t9136_c4,		t7802369_c7,		6
t9136_c4,		t7802369_c8,		6
t9136_c4,		t7802369_c9,		6
t9136_c4,		t7802369_c10,		6
t9136_c4,		t7802369_c11,		6
t9136_c4,		t7802369_c12,		6
t9136_c4,		t7802369_c13,		6
t9136_c4,		t7802369_c14,		11
t9136_c4,		t8421351_c0,		23
t9136_c4,		t8421351_c6,		8
t9136_c4,		t8516841_c0,		10
t9136_c4,		t8516841_c1,		10
t9136_c4,		t8516841_c7,		1
t9136_c4,		t8739005_c0,		39
t9136_c4,		t9413315_c0,		65
t9136_c4,		t10000129_c3,		1
t9136_c4,		t10000129_c5,		1
t9136_c4,		t10005311_c5,		1
t9136_c4,		t10006268_c0,		2
t9136_c4,		t10006521_c4,		7
t9136_c4,		t10007511_c5,		1
t9136_c4,		t10007511_c6,		1
t9136_c4,		t10007511_c7,		1
t9136_c4,		t10009948_c2,		1
t9136_c4,		t10009948_c3,		1
t9136_c4,		t10009948_c4,		1
t9136_c4,		t10009948_c5,		1
t9136_c4,		t10009948_c7,		1
t9136_c4,		t10009948_c8,		1
t9136_c4,		t10009948_c9,		1
t9136_c4,		t10009948_c15,		1
t9136_c4,		t10010943_c0,		2
t9136_c4,		t10010943_c2,		1
t9136_c4,		t10011250_c3,		2
t9136_c4,		t10011464_c0,		1
t9136_c4,		t10012180_c0,		2
t9136_c4,		t10013798_c3,		1
t9136_c4,		t10015756_c8,		1
t9136_c4,		t10019678_c0,		1
t9136_c4,		t10019678_c2,		2
t9136_c4,		t10019678_c5,		1
t9136_c4,		t10022373_c7,		1
t9136_c4,		t10022373_c8,		1
t9136_c4,		t10022373_c9,		1
t9136_c4,		t10024664_c1,		1
t9136_c4,		t10027214_c1,		1
t9136_c4,		t10027950_c0,		2
t9136_c4,		t10028634_c5,		1
t9136_c4,		t10028634_c6,		1
t9136_c4,		t10035605_c2,		1
t9136_c4,		t10035605_c3,		1
t9136_c4,		t10035605_c4,		1
t9136_c4,		t10035605_c5,		1
t9136_c4,		t10035605_c7,		1
t9136_c4,		t10035605_c8,		1
t9136_c4,		t10035605_c9,		1
t9136_c4,		t10035605_c10,		1
t9136_c4,		t10035605_c13,		1
t9136_c4,		t10035605_c14,		1
t9136_c4,		t10035605_c16,		1
t9136_c4,		t10035605_c18,		1
t9136_c4,		t10035605_c19,		1
