tqq,tss,nooverlap
t9136c4,t225c6,0
t9136c4,t227c4,0
t9136c4,t229c0,0
t9136c4,t231c2,0
t9136c4,t231c3,0
t9136c4,t231c4,0
t9136c4,t231c7,0
t9136c4,t232c13,0
t9136c4,t234c1,0
t9136c4,t246c0,0
t9136c4,t248c1,0
t9136c4,t248c3,0
t9136c4,t248c4,0
t9136c4,t248c5,0
t9136c4,t248c6,0
t9136c4,t248c7,0
t9136c4,t248c8,0
t9136c4,t254c0,0
t9136c4,t255c1,0
t9136c4,t255c2,0
t9136c4,t257c1,0
t9136c4,t259c1,0
t9136c4,t259c2,0
t9136c4,t259c4,0
t9136c4,t259c5,0
t9136c4,t259c6,0
t9136c4,t263c0,0
t9136c4,t263c4,0
t9136c4,t263c5,0
t9136c4,t264c4,0
t9136c4,t267c3,0
t9136c4,t267c4,0
t9136c4,t267c7,0
t9136c4,t267c8,0
t9136c4,t267c9,0
t9136c4,t267c11,0
t9136c4,t267c12,0
t9136c4,t267c13,0
t9136c4,t270c1,0
t9136c4,t273c2,0
t9136c4,t276c1,0
t9136c4,t276c2,0
t9136c4,t276c3,0
t9136c4,t276c4,0
t9136c4,t277c1,0
t9136c4,t286c3,0
t9136c4,t287c2,0
t9136c4,t288c1,0
t9136c4,t289c2,0
t9136c4,t289c3,0
t9136c4,t293c3,0
t9136c4,t293c4,0
t9136c4,t293c5,0
t9136c4,t293c6,0
t9136c4,t295c0,0
t9136c4,t295c1,0
t9136c4,t295c2,0
t9136c4,t295c6,0
t9136c4,t300c0,0
t9136c4,t300c2,0
t9136c4,t300c3,0
t9136c4,t305c3,0
t9136c4,t310c4,0
t9136c4,t317c3,0
t9136c4,t322c3,0
t9136c4,t322c4,0
t9136c4,t322c5,0
t9136c4,t322c6,0
t9136c4,t324c2,0
t9136c4,t324c3,0
t9136c4,t324c5,0
t9136c4,t326c3,0
t9136c4,t326c4,0
t9136c4,t326c5,0
t9136c4,t326c6,0
t9136c4,t329c3,0
t9136c4,t329c4,0
t9136c4,t329c5,0
t9136c4,t329c6,0
t9136c4,t335c2,0
t9136c4,t335c4,0
t9136c4,t335c5,0
t9136c4,t335c6,0
t9136c4,t335c8,0
t9136c4,t335c9,0
t9136c4,t335c10,0
t9136c4,t335c11,0
t9136c4,t335c12,0
t9136c4,t335c13,0
t9136c4,t345c1,0
t9136c4,t345c2,0
t9136c4,t345c4,0
t9136c4,t353c0,0
t9136c4,t353c3,0
t9136c4,t353c4,0
t9136c4,t367c0,0
t9136c4,t369c0,0
t9136c4,t369c3,0
t9136c4,t369c5,0
t9136c4,t375c0,0
t9136c4,t384c2,0
t9136c4,t384c4,0
t9136c4,t385c0,0
t9136c4,t385c1,0
t9136c4,t385c2,0
t9136c4,t385c6,0
t9136c4,t393c1,0
t9136c4,t393c2,0
t9136c4,t393c4,0
t9136c4,t393c5,0
t9136c4,t393c9,0
t9136c4,t393c10,0
t9136c4,t393c11,0
t9136c4,t400c1,0
t9136c4,t403c7,0
t9136c4,t408c1,0
t9136c4,t412c10,0
t9136c4,t420c1,0
t9136c4,t420c3,0
t9136c4,t423c1,0
t9136c4,t423c2,0
t9136c4,t423c4,0
t9136c4,t423c5,0
t9136c4,t430c9,0
t9136c4,t435c3,0
t9136c4,t435c4,0
t9136c4,t435c5,0
t9136c4,t435c6,0
t9136c4,t438c1,0
t9136c4,t439c2,0
t9136c4,t439c4,0
t9136c4,t439c5,0
t9136c4,t440c1,0
t9136c4,t441c0,0
t9136c4,t441c3,0
t9136c4,t441c4,0
t9136c4,t441c5,0
t9136c4,t442c2,0
t9136c4,t444c0,0
t9136c4,t446c3,0
t9136c4,t446c4,0
t9136c4,t446c5,0
t9136c4,t446c6,0
t9136c4,t448c0,0
t9136c4,t448c3,0
t9136c4,t448c4,0
t9136c4,t454c1,0
t9136c4,t456c3,0
t9136c4,t456c4,0
t9136c4,t456c5,0
t9136c4,t456c6,0
t9136c4,t460c0,0
t9136c4,t460c2,0
t9136c4,t461c3,0
t9136c4,t461c4,0
t9136c4,t461c5,0
t9136c4,t461c6,0
t9136c4,t465c3,0
t9136c4,t465c4,0
t9136c4,t465c5,0
t9136c4,t465c6,0
t9136c4,t469c3,0
t9136c4,t469c4,0
t9136c4,t471c3,0
t9136c4,t471c4,0
t9136c4,t473c0,0
t9136c4,t479c1,0
t9136c4,t479c2,0
t9136c4,t479c3,0
t9136c4,t479c4,0
t9136c4,t479c5,0
t9136c4,t479c6,0
t9136c4,t479c7,0
t9136c4,t479c9,0
t9136c4,t479c13,0
t9136c4,t479c14,0
t9136c4,t479c15,0
t9136c4,t479c16,0
t9136c4,t479c17,0
t9136c4,t482c0,0
t9136c4,t482c4,0
t9136c4,t482c5,0
t9136c4,t482c6,0
t9136c4,t483c0,0
t9136c4,t488c2,0
t9136c4,t491c2,0
t9136c4,t491c3,0
t9136c4,t491c4,0
t9136c4,t491c5,0
t9136c4,t491c6,0
t9136c4,t491c7,0
t9136c4,t493c1,0
t9136c4,t493c2,0
t9136c4,t497c0,0
t9136c4,t497c3,0
t9136c4,t500c2,0
t9136c4,t506c0,0
t9136c4,t512c0,0
t9136c4,t512c3,0
t9136c4,t512c5,0
t9136c4,t513c1,0
t9136c4,t513c2,0
t9136c4,t516c3,0
t9136c4,t516c5,0
t9136c4,t516c6,0
t9136c4,t516c7,0
t9136c4,t522c4,0
t9136c4,t522c7,0
t9136c4,t523c0,0
t9136c4,t523c2,0
t9136c4,t528c1,0
t9136c4,t528c3,0
t9136c4,t528c5,0
t9136c4,t530c1,0
t9136c4,t530c2,0
t9136c4,t530c4,0
t9136c4,t530c5,0
t9136c4,t530c6,0
t9136c4,t540c1,0
t9136c4,t540c2,0
t9136c4,t540c3,0
t9136c4,t540c4,0
t9136c4,t540c5,0
t9136c4,t540c6,0
t9136c4,t540c7,0
t9136c4,t545c0,0
t9136c4,t545c3,0
t9136c4,t545c4,0
t9136c4,t545c5,0
t9136c4,t553c0,0
t9136c4,t553c3,0
t9136c4,t553c4,0
t9136c4,t553c5,0
t9136c4,t555c2,0
t9136c4,t556c1,0
t9136c4,t556c2,0
t9136c4,t557c2,0
t9136c4,t557c3,0
t9136c4,t557c4,0
t9136c4,t557c5,0
t9136c4,t557c6,0
t9136c4,t557c7,0
t9136c4,t557c11,0
t9136c4,t557c12,0
t9136c4,t557c13,0
t9136c4,t557c14,0
t9136c4,t559c3,0
t9136c4,t571c0,0
t9136c4,t571c4,0
t9136c4,t571c5,0
t9136c4,t571c6,0
t9136c4,t571c7,0
t9136c4,t571c8,0
t9136c4,t571c9,0
t9136c4,t571c11,0
t9136c4,t571c13,0
t9136c4,t571c16,0
t9136c4,t573c1,0
t9136c4,t578c7,0
t9136c4,t580c2,0
t9136c4,t581c10,0
t9136c4,t581c13,0
t9136c4,t585c2,0
t9136c4,t585c3,0
t9136c4,t585c4,0
t9136c4,t585c5,0
t9136c4,t585c6,0
t9136c4,t585c7,0
t9136c4,t589c1,0
t9136c4,t590c5,0
t9136c4,t590c7,0
t9136c4,t597c0,0
t9136c4,t603c3,0
t9136c4,t603c4,0
t9136c4,t603c5,0
t9136c4,t603c6,0
t9136c4,t604c2,0
t9136c4,t608c0,0
t9136c4,t608c3,0
t9136c4,t608c4,0
t9136c4,t608c5,0
t9136c4,t614c3,0
t9136c4,t617c2,0
t9136c4,t617c3,0
t9136c4,t617c4,0
t9136c4,t617c5,0
t9136c4,t619c3,0
t9136c4,t619c4,0
t9136c4,t622c1,0
t9136c4,t630c3,0
t9136c4,t630c4,0
t9136c4,t630c5,0
t9136c4,t630c6,0
t9136c4,t632c0,0
t9136c4,t632c1,0
t9136c4,t632c2,0
t9136c4,t632c4,0
t9136c4,t632c8,0
t9136c4,t632c9,0
t9136c4,t632c10,0
t9136c4,t633c2,0
t9136c4,t634c4,0
t9136c4,t636c2,0
t9136c4,t639c1,0
t9136c4,t639c2,0
t9136c4,t639c3,0
t9136c4,t639c4,0
t9136c4,t644c2,0
t9136c4,t644c3,0
t9136c4,t644c4,0
t9136c4,t644c5,0
t9136c4,t644c8,0
t9136c4,t649c7,0
t9136c4,t650c4,0
t9136c4,t653c7,0
t9136c4,t653c8,0
t9136c4,t653c11,0
t9136c4,t655c1,0
t9136c4,t663c2,0
t9136c4,t663c3,0
t9136c4,t663c4,0
t9136c4,t663c5,0
t9136c4,t663c6,0
t9136c4,t663c7,0
t9136c4,t663c8,0
t9136c4,t663c10,0
t9136c4,t666c3,0
t9136c4,t669c1,0
t9136c4,t672c0,0
t9136c4,t676c1,0
t9136c4,t676c2,0
t9136c4,t676c4,0
t9136c4,t684c0,0
t9136c4,t684c1,0
t9136c4,t684c2,0
t9136c4,t684c6,0
t9136c4,t685c2,0
t9136c4,t687c3,0
t9136c4,t687c4,0
t9136c4,t687c5,0
t9136c4,t687c6,0
t9136c4,t691c2,0
t9136c4,t691c3,0
t9136c4,t691c4,0
t9136c4,t691c5,0
t9136c4,t691c6,0
t9136c4,t691c7,0
t9136c4,t696c2,0
t9136c4,t701c0,0
t9136c4,t702c0,0
t9136c4,t702c1,0
t9136c4,t702c2,0
t9136c4,t702c6,0
t9136c4,t703c0,0
t9136c4,t703c4,0
t9136c4,t703c5,0
t9136c4,t703c6,0
t9136c4,t705c1,0
t9136c4,t705c7,0
t9136c4,t706c0,0
t9136c4,t706c4,0
t9136c4,t706c5,0
t9136c4,t706c6,0
t9136c4,t709c1,0
t9136c4,t709c2,0
t9136c4,t709c4,0
t9136c4,t709c5,0
t9136c4,t710c1,0
t9136c4,t712c2,0
t9136c4,t712c3,0
t9136c4,t712c4,0
t9136c4,t712c5,0
t9136c4,t715c0,0
t9136c4,t717c1,0
t9136c4,t717c2,0
t9136c4,t717c4,0
t9136c4,t717c5,0
t9136c4,t719c3,0
t9136c4,t719c4,0
t9136c4,t724c6,0
t9136c4,t725c5,0
t9136c4,t725c6,0
t9136c4,t727c1,0
t9136c4,t731c0,0
t9136c4,t731c3,0
t9136c4,t731c4,0
t9136c4,t731c5,0
t9136c4,t735c1,0
t9136c4,t735c2,0
t9136c4,t735c4,0
t9136c4,t735c5,0
t9136c4,t738c1,0
t9136c4,t741c1,0
t9136c4,t741c2,0
t9136c4,t741c4,0
t9136c4,t743c1,0
t9136c4,t743c2,0
t9136c4,t747c6,0
t9136c4,t750c0,0
t9136c4,t750c3,0
t9136c4,t751c3,0
t9136c4,t751c4,0
t9136c4,t751c5,0
t9136c4,t751c6,0
t9136c4,t752c1,0
t9136c4,t752c5,0
t9136c4,t753c1,0
t9136c4,t756c3,0
t9136c4,t756c4,0
t9136c4,t756c5,0
t9136c4,t756c6,0
t9136c4,t756c7,0
t9136c4,t760c2,0
t9136c4,t760c3,0
t9136c4,t760c4,0
t9136c4,t760c5,0
t9136c4,t760c6,0
t9136c4,t760c7,0
t9136c4,t761c1,0
t9136c4,t761c2,0
t9136c4,t761c3,0
t9136c4,t785c2,0
t9136c4,t792c0,0
t9136c4,t794c2,0
t9136c4,t795c2,0
t9136c4,t795c3,0
t9136c4,t795c4,0
t9136c4,t795c5,0
t9136c4,t802c0,0
t9136c4,t805c1,0
t9136c4,t808c1,0
t9136c4,t810c0,0
t9136c4,t810c1,0
t9136c4,t810c2,0
t9136c4,t810c3,0
t9136c4,t811c0,0
t9136c4,t811c3,0
t9136c4,t811c4,0
t9136c4,t814c2,0
t9136c4,t817c1,0
t9136c4,t818c0,0
t9136c4,t820c1,0
t9136c4,t820c2,0
t9136c4,t820c3,0
t9136c4,t820c7,0
t9136c4,t833c3,0
t9136c4,t833c4,0
t9136c4,t833c5,0
t9136c4,t833c6,0
t9136c4,t835c3,0
t9136c4,t836c0,0
t9136c4,t837c2,0
t9136c4,t841c1,0
t9136c4,t842c0,0
t9136c4,t842c2,0
t9136c4,t846c1,0
t9136c4,t846c2,0
t9136c4,t846c4,0
t9136c4,t848c1,0
t9136c4,t849c0,0
t9136c4,t850c3,0
t9136c4,t852c1,0
t9136c4,t852c2,0
t9136c4,t855c1,0
t9136c4,t859c1,0
t9136c4,t859c2,0
t9136c4,t859c5,0
t9136c4,t861c0,0
t9136c4,t863c2,0
t9136c4,t868c0,0
t9136c4,t868c4,0
t9136c4,t868c5,0
t9136c4,t868c6,0
t9136c4,t868c7,0
t9136c4,t868c8,0
t9136c4,t868c9,0
t9136c4,t868c11,0
t9136c4,t868c13,0
t9136c4,t868c14,0
t9136c4,t868c16,0
t9136c4,t877c2,0
t9136c4,t877c5,0
t9136c4,t882c11,0
t9136c4,t882c12,0
t9136c4,t883c1,0
t9136c4,t884c1,0
t9136c4,t891c2,0
t9136c4,t891c4,0
t9136c4,t891c5,0
t9136c4,t891c6,0
t9136c4,t902c5,0
t9136c4,t907c0,0
t9136c4,t907c1,0
t9136c4,t907c2,0
t9136c4,t907c6,0
t9136c4,t911c0,0
t9136c4,t914c1,0
t9136c4,t927c2,0
t9136c4,t927c4,0
t9136c4,t930c3,0
t9136c4,t941c1,0
t9136c4,t941c4,0
t9136c4,t942c1,0
t9136c4,t942c2,0
t9136c4,t945c1,0
t9136c4,t945c2,0
t9136c4,t945c3,0
t9136c4,t945c4,0
t9136c4,t949c4,0
t9136c4,t949c5,0
t9136c4,t949c6,0
t9136c4,t955c1,0
t9136c4,t957c3,0
t9136c4,t957c4,0
t9136c4,t964c3,0
t9136c4,t964c4,0
t9136c4,t964c5,0
t9136c4,t964c6,0
t9136c4,t967c3,0
t9136c4,t967c4,0
t9136c4,t967c5,0
t9136c4,t967c6,0
t9136c4,t968c0,0
t9136c4,t968c4,0
t9136c4,t968c5,0
t9136c4,t968c6,0
t9136c4,t969c0,0
t9136c4,t969c1,0
t9136c4,t969c3,0
t9136c4,t971c1,0
t9136c4,t971c2,0
t9136c4,t973c1,0
t9136c4,t973c2,0
t9136c4,t973c4,0
t9136c4,t974c1,0
t9136c4,t974c2,0
t9136c4,t974c8,0
t9136c4,t974c9,0
t9136c4,t974c10,0
t9136c4,t974c11,0
t9136c4,t988c0,0
t9136c4,t988c1,0
t9136c4,t988c5,0
t9136c4,t988c6,0
t9136c4,t991c0,0
t9136c4,t991c1,0
t9136c4,t991c2,0
t9136c4,t991c6,0
t9136c4,t998c0,0
t9136c4,t998c3,0
t9136c4,t998c5,0
t9136c4,t1000c1,0
t9136c4,t1000c2,0
t9136c4,t1000c3,0
t9136c4,t1000c4,0
t9136c4,t1000c6,0
t9136c4,t1000c7,0
t9136c4,t1000c9,0
t9136c4,t1000c10,0
t9136c4,t1000c12,0
t9136c4,t1000c13,0
t9136c4,t1000c14,0
t9136c4,t1000c15,0
t9136c4,t1000c16,0
t9136c4,t1000c17,0
t9136c4,t1000c18,0
t9136c4,t1000c19,0
t9136c4,t1000c20,0
t9136c4,t1002c0,0
t9136c4,t1002c3,0
t9136c4,t1002c4,0
t9136c4,t1006c3,0
t9136c4,t1006c4,0
t9136c4,t1007c0,0
t9136c4,t1009c0,0
t9136c4,t1010c3,0
t9136c4,t1012c3,0
t9136c4,t1012c4,0
t9136c4,t1012c5,0
t9136c4,t1012c6,0
t9136c4,t1018c3,0
t9136c4,t1018c5,0
t9136c4,t1018c6,0
t9136c4,t1018c9,0
t9136c4,t1019c3,0
t9136c4,t1019c8,0
t9136c4,t1021c2,0
t9136c4,t1022c0,0
t9136c4,t1022c2,0
t9136c4,t1029c2,0
t9136c4,t1031c0,0
t9136c4,t1031c1,0
t9136c4,t1031c5,0
t9136c4,t1031c6,0
t9136c4,t1033c2,0
t9136c4,t1038c0,0
t9136c4,t1038c1,0
t9136c4,t1039c1,0
t9136c4,t1042c0,0
t9136c4,t1051c2,0
t9136c4,t1053c1,0
t9136c4,t1055c2,0
t9136c4,t1055c3,0
t9136c4,t1055c4,0
t9136c4,t1055c5,0
t9136c4,t1055c7,0
t9136c4,t1056c3,0
t9136c4,t1062c3,0
t9136c4,t1066c0,0
t9136c4,t1066c2,0
t9136c4,t1066c6,0
t9136c4,t1068c3,0
t9136c4,t1076c1,0
t9136c4,t1083c2,0
t9136c4,t1088c3,0
t9136c4,t1088c4,0
t9136c4,t1089c2,0
t9136c4,t1089c3,0
t9136c4,t1096c0,0
t9136c4,t1096c4,0
t9136c4,t1096c5,0
t9136c4,t1096c7,0
t9136c4,t1099c3,0
t9136c4,t1099c4,0
t9136c4,t1099c5,0
t9136c4,t1099c6,0
t9136c4,t1100c1,0
t9136c4,t1100c2,0
t9136c4,t1113c2,0
t9136c4,t1113c3,0
t9136c4,t1113c4,0
t9136c4,t1113c5,0
t9136c4,t1122c0,0
t9136c4,t1122c2,0
t9136c4,t1124c3,0
t9136c4,t1126c0,0
t9136c4,t1127c1,0
t9136c4,t1127c4,0
t9136c4,t1127c5,0
t9136c4,t1129c1,0
t9136c4,t1129c2,0
t9136c4,t1129c3,0
t9136c4,t1129c4,0
t9136c4,t1129c6,0
t9136c4,t1129c7,0
t9136c4,t1131c2,0
t9136c4,t1131c9,0
t9136c4,t1131c10,0
t9136c4,t1136c7,0
t9136c4,t1140c0,0
t9136c4,t1140c4,0
t9136c4,t1140c5,0
t9136c4,t1140c6,0
t9136c4,t1140c7,0
t9136c4,t1140c8,0
t9136c4,t1140c9,0
t9136c4,t1140c11,0
t9136c4,t1140c13,0
t9136c4,t1140c14,0
t9136c4,t1140c16,0
t9136c4,t1141c1,0
t9136c4,t1143c2,0
t9136c4,t1143c3,0
t9136c4,t1143c4,0
t9136c4,t1148c0,0
t9136c4,t1148c1,0
t9136c4,t1148c2,0
t9136c4,t1148c6,0
t9136c4,t1156c0,0
t9136c4,t1159c2,0
t9136c4,t1159c3,0
t9136c4,t1164c7,0
t9136c4,t1164c8,0
t9136c4,t1164c11,0
t9136c4,t1165c1,0
t9136c4,t1165c3,0
t9136c4,t1165c5,0
t9136c4,t1169c0,0
t9136c4,t1169c1,0
t9136c4,t1169c4,0
t9136c4,t1178c1,0
t9136c4,t1179c2,0
t9136c4,t1181c0,0
t9136c4,t1181c4,0
t9136c4,t1181c5,0
t9136c4,t1181c6,0
t9136c4,t1181c7,0
t9136c4,t1181c8,0
t9136c4,t1181c9,0
t9136c4,t1181c12,0
t9136c4,t1181c13,0
t9136c4,t1181c14,0
t9136c4,t1181c15,0
t9136c4,t1181c17,0
t9136c4,t1182c1,0
t9136c4,t1184c0,0
t9136c4,t1184c1,0
t9136c4,t1184c7,0
t9136c4,t1184c9,0
t9136c4,t1184c10,0
t9136c4,t1184c12,0
t9136c4,t1184c13,0
t9136c4,t1184c15,0
t9136c4,t1184c16,0
t9136c4,t1184c18,0
t9136c4,t1184c19,0
t9136c4,t1184c20,0
t9136c4,t1184c21,0
t9136c4,t1184c22,0
t9136c4,t1184c23,0
t9136c4,t1184c24,0
t9136c4,t1184c25,0
t9136c4,t1184c26,0
t9136c4,t1185c0,0
t9136c4,t1189c0,0
t9136c4,t1190c0,0
t9136c4,t1193c0,0
t9136c4,t1193c3,0
t9136c4,t1193c4,0
t9136c4,t1193c5,0
t9136c4,t1193c6,0
t9136c4,t1193c9,0
t9136c4,t1194c0,0
t9136c4,t1196c3,0
t9136c4,t1196c4,0
t9136c4,t1196c5,0
t9136c4,t1196c6,0
t9136c4,t1204c4,0
t9136c4,t1210c0,0
t9136c4,t1210c2,0
t9136c4,t1211c0,0
t9136c4,t1214c3,0
t9136c4,t1214c4,0
t9136c4,t1214c5,0
t9136c4,t1214c6,0
t9136c4,t1218c2,0
t9136c4,t1218c4,0
t9136c4,t1218c5,0
t9136c4,t1218c6,0
t9136c4,t1221c5,0
t9136c4,t1221c6,0
t9136c4,t1222c4,0
t9136c4,t1223c2,0
t9136c4,t1224c3,0
t9136c4,t1225c2,0
t9136c4,t1225c3,0
t9136c4,t1225c4,0
t9136c4,t1225c5,0
t9136c4,t1225c6,0
t9136c4,t1225c7,0
t9136c4,t1226c1,0
t9136c4,t1226c2,0
t9136c4,t1228c2,0
t9136c4,t1228c3,0
t9136c4,t1228c4,0
t9136c4,t1228c5,0
t9136c4,t1228c6,0
t9136c4,t1228c7,0
t9136c4,t1228c8,0
t9136c4,t1231c2,0
t9136c4,t1233c3,0
t9136c4,t1233c5,0
t9136c4,t1233c6,0
t9136c4,t1233c12,0
t9136c4,t1234c3,0
t9136c4,t1234c4,0
t9136c4,t1234c5,0
t9136c4,t1234c6,0
t9136c4,t1237c2,0
t9136c4,t1244c1,0
t9136c4,t1246c0,0
t9136c4,t1246c1,0
t9136c4,t1247c0,0
t9136c4,t1247c3,0
t9136c4,t1247c4,0
t9136c4,t1247c5,0
t9136c4,t1255c0,0
t9136c4,t1261c2,0
t9136c4,t1261c3,0
t9136c4,t1261c4,0
t9136c4,t1261c5,0
t9136c4,t1261c7,0
t9136c4,t1262c0,0
t9136c4,t1262c2,0
t9136c4,t1262c3,0
t9136c4,t1262c4,0
t9136c4,t1262c5,0
t9136c4,t1262c6,0
t9136c4,t1262c7,0
t9136c4,t1262c8,0
t9136c4,t1262c9,0
t9136c4,t1262c10,0
t9136c4,t1262c11,0
t9136c4,t1280c4,0
t9136c4,t1280c5,0
t9136c4,t1280c6,0
t9136c4,t1280c7,0
t9136c4,t1284c6,0
t9136c4,t1286c2,0
t9136c4,t1286c3,0
t9136c4,t1286c4,0
t9136c4,t1286c7,0
t9136c4,t1289c2,0
t9136c4,t1290c1,0
t9136c4,t1290c2,0
t9136c4,t1293c1,0
t9136c4,t1293c2,0
t9136c4,t1295c1,0
t9136c4,t1298c1,0
t9136c4,t1298c2,0
t9136c4,t1308c0,0
t9136c4,t1319c1,0
t9136c4,t1324c1,0
t9136c4,t1324c2,0
t9136c4,t1324c3,0
t9136c4,t1324c4,0
t9136c4,t1326c0,0
t9136c4,t1332c2,0
t9136c4,t1332c3,0
t9136c4,t1332c4,0
t9136c4,t1339c3,0
t9136c4,t1339c4,0
