TQ:Q, TS:S, qindex, sindex, q, s, d
15192:0, 1:1, 0, 0, [], [], na
15192:0, 2:4, 0, 0, [], [], na
15192:0, 3:1, 0, 0, [], [], na
15192:0, 4:2, 0, 0, [], [], na
15192:0, 4:3, 0, 0, [], [], na
15192:0, 6:1, 0, 0, [], [], na
15192:0, 6:4, 0, 0, [], [], na
15192:0, 8:1, 0, 0, [], [], na
15192:0, 20:2, 0, 0, [], [], na
15192:0, 23:0, 0, 0, [], [], na
15192:0, 23:1, 0, 0, [], [], na
15192:0, 25:0, 0, 0, [], [], na
15192:0, 27:3, 0, 0, [], [], na
15192:0, 31:0, 0, 0, [], [], na
15192:0, 33:1, 0, 0, [], [], na
15192:0, 36:1, 0, 0, [], [], na
15192:0, 42:0, 0, 0, [], [], na
15192:0, 46:1, 0, 0, [], [], na
15192:0, 47:1, 0, 0, [], [], na
15192:0, 50:1, 0, 0, [], [], na
15192:0, 51:3, 0, 0, [], [], na
15192:0, 52:1, 0, 0, [], [], na
15192:0, 53:0, 0, 0, [], [], na
15192:0, 53:1, 0, 0, [], [], na
15192:0, 54:1, 0, 0, [], [], na
15192:0, 55:5, 0, 0, [], [], na
15192:0, 59:2, 0, 0, [], [], na
15192:0, 60:0, 0, 0, [], [], na
15192:0, 60:1, 0, 0, [], [], na
15192:0, 63:3, 0, 0, [], [], na
15192:0, 65:2, 0, 0, [], [], na
15192:0, 67:1, 0, 0, [], [], na
15192:0, 70:0, 0, 0, [], [], na
15192:0, 71:1, 0, 0, [], [], na
15192:0, 72:0, 0, 0, [], [], na
15192:0, 73:2, 0, 0, [], [], na
15192:0, 77:3, 0, 0, [], [], na
15192:0, 78:1, 0, 0, [], [], na
15192:0, 78:6, 0, 0, [], [], na
15192:0, 84:0, 0, 0, [], [], na
15192:0, 89:17, 0, 0, [], [], na
15192:0, 89:20, 0, 0, [], [], na
15192:0, 89:39, 0, 0, [], [], na
15192:0, 92:1, 0, 0, [], [], na
15192:0, 98:0, 0, 0, [], [], na
15192:0, 98:1, 0, 0, [], [], na
15192:0, 99:3, 0, 0, [], [], na
15192:0, 99:6, 0, 0, [], [], na
15192:0, 99:15, 0, 0, [], [], na
15192:0, 100:1, 0, 0, [], [], na
15192:0, 104:0, 0, 0, [], [], na
15192:0, 107:1, 0, 0, [], [], na
15192:0, 110:0, 0, 0, [], [], na
15192:0, 110:1, 0, 0, [], [], na
15192:0, 112:1, 0, 0, [], [], na
15192:0, 117:0, 0, 0, [], [], na
15192:0, 118:7, 0, 0, [], [], na
15192:0, 119:0, 0, 0, [], [], na
15192:0, 119:2, 0, 0, [], [], na
15192:0, 121:2, 0, 0, [], [], na
15192:0, 122:0, 0, 0, [], [], na
15192:0, 122:1, 0, 0, [], [], na
15192:0, 128:0, 0, 0, [], [], na
15192:0, 128:1, 0, 0, [], [], na
15192:0, 132:1, 0, 0, [], [], na
15192:0, 135:1, 0, 0, [], [], na
15192:0, 136:2, 0, 0, [], [], na
15192:0, 138:5, 0, 0, [], [], na
15192:0, 141:1, 0, 0, [], [], na
15192:0, 143:1, 0, 0, [], [], na
15192:0, 144:1, 0, 0, [], [], na
15192:0, 148:2, 0, 0, [], [], na
15192:0, 150:0, 0, 0, [], [], na
15192:0, 150:1, 0, 0, [], [], na
15192:0, 150:2, 0, 0, [], [], na
15192:0, 151:0, 0, 0, [], [], na
15192:0, 153:1, 0, 0, [], [], na
15192:0, 154:0, 0, 0, [], [], na
15192:0, 157:3, 0, 0, [], [], na
15192:0, 159:1, 0, 0, [], [], na
15192:0, 160:2, 0, 0, [], [], na
15192:0, 163:4, 0, 0, [], [], na
15192:0, 164:1, 0, 0, [], [], na
15192:0, 165:2, 0, 0, [], [], na
15192:0, 167:1, 0, 0, [], [], na
15192:0, 170:0, 0, 0, [], [], na
15192:0, 170:2, 0, 0, [], [], na
15192:0, 174:0, 0, 0, [], [], na
15192:0, 177:1, 0, 0, [], [], na
15192:0, 180:1, 0, 0, [], [], na
15192:0, 180:3, 0, 0, [], [], na
15192:0, 180:4, 0, 0, [], [], na
15192:0, 181:1, 0, 0, [], [], na
15192:0, 183:0, 0, 0, [], [], na
15192:0, 187:1, 0, 0, [], [], na
15192:0, 188:0, 0, 0, [], [], na
15192:0, 194:1, 0, 0, [], [], na
15192:0, 197:1, 0, 0, [], [], na
15192:0, 198:0, 0, 0, [], [], na
15192:0, 203:1, 0, 0, [], [], na
15192:0, 209:1, 0, 0, [], [], na
15192:0, 210:2, 0, 0, [], [], na
15192:0, 216:0, 0, 0, [], [], na
15192:0, 218:6, 0, 0, [], [], na
15192:0, 219:2, 0, 0, [], [], na
15192:0, 219:4, 0, 0, [], [], na
15192:0, 226:1, 0, 0, [], [], na
15192:0, 235:0, 0, 0, [], [], na
15192:0, 235:1, 0, 0, [], [], na
15192:0, 235:2, 0, 0, [], [], na
15192:0, 243:2, 0, 0, [], [], na
15192:0, 250:1, 0, 0, [], [], na
15192:0, 254:1, 0, 0, [], [], na
15192:0, 259:0, 0, 0, [], [], na
15192:0, 261:1, 0, 0, [], [], na
15192:0, 261:2, 0, 0, [], [], na
15192:0, 263:7, 0, 0, [], [], na
15192:0, 264:2, 0, 0, [], [], na
15192:0, 268:1, 0, 0, [], [], na
15192:0, 269:1, 0, 0, [], [], na
15192:0, 269:2, 0, 0, [], [], na
15192:0, 269:3, 0, 0, [], [], na
15192:0, 269:4, 0, 0, [], [], na
15192:0, 271:1, 0, 0, [], [], na
15192:0, 275:1, 0, 0, [], [], na
15192:0, 275:2, 0, 0, [], [], na
15192:0, 278:1, 0, 0, [], [], na
15192:0, 278:3, 0, 0, [], [], na
15192:0, 281:7, 0, 0, [], [], na
15192:0, 294:0, 0, 0, [], [], na
15192:0, 294:1, 0, 0, [], [], na
15192:0, 294:2, 0, 0, [], [], na
15192:0, 302:0, 0, 0, [], [], na
15192:0, 303:0, 0, 0, [], [], na
15192:0, 304:1, 0, 0, [], [], na
15192:0, 304:2, 0, 0, [], [], na
15192:0, 305:2, 0, 0, [], [], na
15192:0, 306:0, 0, 0, [], [], na
15192:0, 306:1, 0, 0, [], [], na
15192:0, 308:0, 0, 0, [], [], na
15192:0, 308:2, 0, 0, [], [], na
15192:0, 309:1, 0, 0, [], [], na
15192:0, 321:0, 0, 0, [], [], na
15192:0, 323:1, 0, 0, [], [], na
15192:0, 324:0, 0, 0, [], [], na
15192:0, 328:0, 0, 0, [], [], na
15192:0, 328:5, 0, 0, [], [], na
15192:0, 332:0, 0, 0, [], [], na
15192:0, 333:1, 0, 0, [], [], na
15192:0, 334:1, 0, 0, [], [], na
15192:0, 337:1, 0, 0, [], [], na
15192:0, 340:1, 0, 0, [], [], na
15192:0, 344:1, 0, 0, [], [], na
15192:0, 350:1, 0, 0, [], [], na
15192:0, 353:1, 0, 0, [], [], na
15192:0, 354:0, 0, 0, [], [], na
15192:0, 354:6, 0, 0, [], [], na
15192:0, 355:0, 0, 0, [], [], na
15192:0, 355:1, 0, 0, [], [], na
15192:0, 360:1, 0, 0, [], [], na
15192:0, 361:0, 0, 0, [], [], na
15192:0, 361:4, 0, 0, [], [], na
15192:0, 362:3, 0, 0, [], [], na
15192:0, 363:2, 0, 0, [], [], na
15192:0, 367:3, 0, 0, [], [], na
15192:0, 368:1, 0, 0, [], [], na
15192:0, 374:8, 0, 0, [], [], na
15192:0, 376:1, 0, 0, [], [], na
15192:0, 401:5, 0, 0, [], [], na
15192:0, 405:1, 0, 0, [], [], na
15192:0, 410:2, 0, 0, [], [], na
15192:0, 417:3, 0, 0, [], [], na
15192:0, 418:1, 0, 0, [], [], na
15192:0, 418:6, 0, 0, [], [], na
15192:0, 419:1, 0, 0, [], [], na
15192:0, 421:0, 0, 0, [], [], na
15192:0, 421:7, 0, 0, [], [], na
15192:0, 421:8, 0, 0, [], [], na
15192:0, 422:0, 0, 0, [], [], na
15192:0, 422:2, 0, 0, [], [], na
15192:0, 433:1, 0, 0, [], [], na
15192:0, 436:0, 0, 0, [], [], na
15192:0, 441:1, 0, 0, [], [], na
15192:0, 441:6, 0, 0, [], [], na
15192:0, 442:0, 0, 0, [], [], na
15192:0, 442:1, 0, 0, [], [], na
15192:0, 445:1, 0, 0, [], [], na
15192:0, 448:1, 0, 0, [], [], na
15192:0, 457:0, 0, 0, [], [], na
15192:0, 462:0, 0, 0, [], [], na
15192:0, 462:2, 0, 0, [], [], na
15192:0, 466:1, 0, 0, [], [], na
15192:0, 466:2, 0, 0, [], [], na
15192:0, 469:5, 0, 0, [], [], na
15192:0, 469:9, 0, 0, [], [], na
15192:0, 474:1, 0, 0, [], [], na
15192:0, 475:1, 0, 0, [], [], na
15192:0, 475:2, 0, 0, [], [], na
15192:0, 475:4, 0, 0, [], [], na
15192:0, 476:5, 0, 0, [], [], na
15192:0, 477:0, 0, 0, [], [], na
15192:0, 481:4, 0, 0, [], [], na
15192:0, 484:0, 0, 0, [], [], na
15192:0, 494:0, 0, 0, [], [], na
15192:0, 494:4, 0, 0, [], [], na
15192:0, 494:5, 0, 0, [], [], na
15192:0, 494:7, 0, 0, [], [], na
15192:0, 496:0, 0, 0, [], [], na
15192:0, 496:1, 0, 0, [], [], na
15192:0, 501:1, 0, 0, [], [], na
15192:0, 501:2, 0, 0, [], [], na
15192:0, 503:1, 0, 0, [], [], na
15192:0, 504:2, 0, 0, [], [], na
15192:0, 505:0, 0, 0, [], [], na
15192:0, 506:1, 0, 0, [], [], na
15192:0, 506:2, 0, 0, [], [], na
15192:0, 507:0, 0, 0, [], [], na
15192:0, 507:3, 0, 0, [], [], na
15192:0, 515:3, 0, 0, [], [], na
15192:0, 517:1, 0, 0, [], [], na
15192:0, 518:1, 0, 0, [], [], na
15192:0, 524:0, 0, 0, [], [], na
15192:0, 524:2, 0, 0, [], [], na
15192:0, 531:1, 0, 0, [], [], na
