tqq,tss,nooverlap
t1793c0,t14078c8,99
t1793c0,t14082c4,97
t1793c0,t14086c1,87
t1793c0,t14089c0,98
t1793c0,t14089c1,91
t1793c0,t14095c1,99
t1793c0,t14097c2,98
t1793c0,t14099c2,93
t1793c0,t14100c1,94
t1793c0,t14105c0,94
t1793c0,t14106c4,98
t1793c0,t14107c0,99
t1793c0,t14110c0,99
t1793c0,t14110c1,99
t1793c0,t14111c1,99
t1793c0,t14111c6,78
t1793c0,t14112c0,95
t1793c0,t14112c1,74
t1793c0,t14112c2,85
t1793c0,t14116c4,99
t1793c0,t14118c0,86
t1793c0,t14122c2,99
t1793c0,t14122c3,96
t1793c0,t14123c0,88
t1793c0,t14123c3,94
t1793c0,t14126c1,99
t1793c0,t14127c3,96
t1793c0,t14128c0,99
t1793c0,t14128c1,99
t1793c0,t14129c0,99
t1793c0,t14129c1,99
t1793c0,t14130c1,96
t1793c0,t14132c1,91
t1793c0,t14133c1,92
t1793c0,t14134c0,99
t1793c0,t14135c3,98
t1793c0,t14141c1,99
t1793c0,t14142c0,99
t1793c0,t14142c1,99
t1793c0,t14143c1,99
t1793c0,t14143c6,79
t1793c0,t14144c0,98
t1793c0,t14144c1,84
t1793c0,t14146c0,99
t1793c0,t14146c1,91
t1793c0,t14148c0,96
t1793c0,t14148c2,92
t1793c0,t14149c0,98
t1793c0,t14149c1,87
t1793c0,t14158c1,97
t1793c0,t14162c0,89
t1793c0,t14163c0,94
t1793c0,t14164c3,93
t1793c0,t14167c0,93
t1793c0,t14173c0,96
t1793c0,t14177c3,97
t1793c0,t14178c2,96
t1793c0,t14179c0,99
t1793c0,t14179c2,99
t1793c0,t14179c3,97
t1793c0,t14179c4,93
t1793c0,t14181c1,90
t1793c0,t14181c2,85
t1793c0,t14185c0,88
t1793c0,t14185c2,99
t1793c0,t14194c1,98
t1793c0,t14195c2,89
t1793c0,t14196c1,96
t1793c0,t14198c0,93
t1793c0,t14198c1,99
t1793c0,t14198c2,92
t1793c0,t14200c0,99
t1793c0,t14200c1,99
t1793c0,t14201c3,95
t1793c0,t14202c0,97
t1793c0,t14203c1,96
t1793c0,t14207c2,99
t1793c0,t14208c99,99
t1793c0,t14210c0,99
t1793c0,t14212c0,99
t1793c0,t14217c0,98
t1793c0,t14218c0,93
t1793c0,t14219c2,99
t1793c0,t14223c0,92
t1793c0,t14223c1,99
t1793c0,t14223c2,90
t1793c0,t14229c0,92
t1793c0,t14229c2,98
t1793c0,t14232c0,99
t1793c0,t14234c1,98
t1793c0,t14244c1,88
t1793c0,t14252c0,98
t1793c0,t14252c1,85
t1793c0,t14257c0,99
t1793c0,t14259c0,93
t1793c0,t14263c3,93
t1793c0,t14265c3,97
t1793c0,t14265c4,97
t1793c0,t14267c0,90
t1793c0,t14267c1,99
t1793c0,t14267c2,98
t1793c0,t14270c3,99
t1793c0,t14271c0,96
t1793c0,t14275c0,99
t1793c0,t14282c0,99
t1793c0,t14283c0,96
t1793c0,t14283c2,87
t1793c0,t14289c3,99
t1793c0,t14292c1,99
t1793c0,t14292c2,98
t1793c0,t14292c3,99
t1793c0,t14292c4,98
t1793c0,t14301c1,99
t1793c0,t14303c0,99
t1793c0,t14304c2,97
t1793c0,t14309c1,99
t1793c0,t14309c6,78
t1793c0,t14310c3,97
t1793c0,t14310c4,97
t1793c0,t14312c0,87
t1793c0,t14312c2,88
t1793c0,t14313c3,92
t1793c0,t14316c1,87
t1793c0,t14317c0,98
t1793c0,t14318c0,99
t1793c0,t14320c0,99
t1793c0,t14320c1,99
t1793c0,t14323c0,98
t1793c0,t14323c1,83
t1793c0,t14326c1,92
t1793c0,t14328c0,89
t1793c0,t14328c2,93
t1793c0,t14338c1,99
t1793c0,t14339c0,99
t1793c0,t14339c1,98
t1793c0,t14340c0,91
t1793c0,t14343c2,96
t1793c0,t14345c0,99
t1793c0,t14345c1,99
t1793c0,t14347c1,85
t1793c0,t14348c1,99
t1793c0,t14351c4,99
t1793c0,t14353c0,98
t1793c0,t14353c1,85
t1793c0,t14360c3,97
t1793c0,t14360c4,97
t1793c0,t14362c0,99
t1793c0,t14362c1,99
t1793c0,t14363c0,99
t1793c0,t14365c0,98
t1793c0,t14365c1,86
t1793c0,t14369c0,91
t1793c0,t14370c2,99
t1793c0,t14380c0,93
t1793c0,t14386c0,99
t1793c0,t14386c1,99
t1793c0,t14392c8,99
t1793c0,t14394c1,99
t1793c0,t14394c3,97
t1793c0,t14394c4,97
t1793c0,t14396c0,92
t1793c0,t14396c1,99
t1793c0,t14396c2,96
t1793c0,t14397c1,99
t1793c0,t14397c6,79
t1793c0,t14400c3,97
t1793c0,t14400c4,97
t1793c0,t14402c0,99
t1793c0,t14403c0,99
t1793c0,t14405c0,98
t1793c0,t14405c1,87
t1793c0,t14406c3,99
t1793c0,t14406c4,99
t1793c0,t14407c0,89
t1793c0,t14407c2,93
t1793c0,t14409c1,98
t1793c0,t14410c0,97
t1793c0,t14410c1,93
t1793c0,t14413c2,99
t1793c0,t14413c4,88
t1793c0,t14414c0,99
t1793c0,t14418c1,91
t1793c0,t14419c1,99
t1793c0,t14422c0,97
t1793c0,t14422c1,89
t1793c0,t14424c1,99
t1793c0,t14428c2,88
t1793c0,t14429c0,97
t1793c0,t14434c1,94
t1793c0,t14434c2,90
t1793c0,t14440c0,96
t1793c0,t14446c1,98
t1793c0,t14447c3,92
t1793c0,t14448c3,99
t1793c0,t14452c3,96
t1793c0,t14458c2,99
t1793c0,t14459c1,94
t1793c0,t14461c2,99
t1793c0,t14466c1,96
t1793c0,t14469c0,98
t1793c0,t14469c1,85
t1793c0,t14470c1,94
t1793c0,t14470c3,98
t1793c0,t14471c0,99
t1793c0,t14471c1,99
t1793c0,t14473c0,99
t1793c0,t14473c5,93
t1793c0,t14474c0,98
t1793c0,t14474c1,87
t1793c0,t14476c0,97
t1793c0,t14476c3,97
t1793c0,t14477c1,99
t1793c0,t14478c3,99
t1793c0,t14478c4,99
t1793c0,t14479c0,98
t1793c0,t14479c1,97
t1793c0,t14480c1,97
t1793c0,t14485c5,99
t1793c0,t14485c6,99
t1793c0,t14486c1,96
t1793c0,t14494c1,98
t1793c0,t14496c1,97
t1793c0,t14501c2,91
t1793c0,t14503c0,98
t1793c0,t14503c1,85
t1793c0,t14505c2,98
t1793c0,t14516c2,99
t1793c0,t14516c3,97
t1793c0,t14518c0,99
t1793c0,t14519c0,98
t1793c0,t14519c1,89
t1793c0,t14520c0,87
t1793c0,t14525c0,98
t1793c0,t14525c1,87
t1793c0,t14527c0,93
t1793c0,t14528c4,98
t1793c0,t14529c2,85
t1793c0,t14535c2,99
t1793c0,t14535c3,99
t1793c0,t14537c0,95
t1793c0,t14539c0,95
t1793c0,t14542c0,92
t1793c0,t14543c1,84
t1793c0,t14544c0,99
t1793c0,t14545c2,99
t1793c0,t14554c0,99
t1793c0,t14558c0,97
t1793c0,t14558c4,98
t1793c0,t14562c0,97
t1793c0,t14569c3,96
t1793c0,t14571c7,99
t1793c0,t14574c0,98
t1793c0,t14574c1,87
t1793c0,t14576c1,93
t1793c0,t14576c2,89
t1793c0,t14579c0,99
t1793c0,t14585c0,96
t1793c0,t14585c1,98
t1793c0,t14586c1,99
t1793c0,t14587c0,99
t1793c0,t14588c0,89
t1793c0,t14588c2,93
t1793c0,t14590c0,98
t1793c0,t14593c3,92
t1793c0,t14593c4,85
t1793c0,t14596c4,99
t1793c0,t14597c2,99
t1793c0,t14601c0,99
t1793c0,t14603c3,93
t1793c0,t14606c1,93
t1793c0,t14607c1,99
t1793c0,t14607c6,79
t1793c0,t14608c0,99
t1793c0,t14612c1,88
t1793c0,t14614c5,81
t1793c0,t14616c1,87
t1793c0,t14617c0,89
t1793c0,t14617c1,69
t1793c0,t14617c4,99
t1793c0,t14618c0,96
t1793c0,t14618c1,91
t1793c0,t14618c2,97
t1793c0,t14619c0,88
t1793c0,t14619c2,99
t1793c0,t14621c0,84
t1793c0,t14622c2,98
t1793c0,t14624c2,93
t1793c0,t14629c0,96
t1793c0,t14630c1,96
t1793c0,t14633c0,95
t1793c0,t14641c3,89
t1793c0,t14642c1,92
t1793c0,t14644c1,97
t1793c0,t14647c0,99
t1793c0,t14647c1,99
t1793c0,t14651c3,98
t1793c0,t14656c1,97
t1793c0,t14658c0,97
t1793c0,t14658c1,90
t1793c0,t14658c2,98
t1793c0,t14658c3,98
t1793c0,t14658c4,93
t1793c0,t14658c5,98
t1793c0,t14658c6,97
t1793c0,t14658c7,99
t1793c0,t14663c1,92
t1793c0,t14664c0,92
t1793c0,t14666c0,99
t1793c0,t14673c3,96
t1793c0,t14676c1,99
t1793c0,t14676c2,93
t1793c0,t14680c1,98
t1793c0,t14685c0,95
t1793c0,t14695c1,95
t1793c0,t14697c3,92
t1793c0,t14698c1,96
t1793c0,t14701c1,98
t1793c0,t14702c2,85
t1793c0,t14704c0,96
t1793c0,t14706c1,97
t1793c0,t14707c0,99
t1793c0,t14707c3,99
t1793c0,t14711c2,99
t1793c0,t14711c4,89
t1793c0,t14714c1,99
t1793c0,t14719c1,99
t1793c0,t14720c0,99
t1793c0,t14720c1,99
t1793c0,t14726c2,96
t1793c0,t14730c0,90
t1793c0,t14730c2,97
t1793c0,t14732c1,97
t1793c0,t14733c0,99
t1793c0,t14735c0,95
t1793c0,t14736c3,97
t1793c0,t14739c1,94
t1793c0,t14740c1,98
t1793c0,t14741c0,91
t1793c0,t14741c1,99
t1793c0,t14741c2,99
t1793c0,t14743c0,98
t1793c0,t14747c1,91
t1793c0,t14748c2,97
t1793c0,t14749c0,90
t1793c0,t14750c0,96
t1793c0,t14753c0,98
t1793c0,t14759c2,99
t1793c0,t14759c4,98
t1793c0,t14760c0,99
t1793c0,t14760c1,99
t1793c0,t14761c0,99
t1793c0,t14762c1,99
t1793c0,t14762c2,99
t1793c0,t14764c0,93
t1793c0,t14764c2,99
t1793c0,t14766c1,98
t1793c0,t14766c2,96
t1793c0,t14767c0,99
t1793c0,t14768c2,98
t1793c0,t14769c0,99
t1793c0,t14769c2,85
t1793c0,t14770c0,98
t1793c0,t14770c1,83
t1793c0,t14775c3,90
t1793c0,t14776c1,95
t1793c0,t14777c0,96
t1793c0,t14780c1,99
t1793c0,t14782c0,98
t1793c0,t14782c1,87
t1793c0,t14783c0,98
t1793c0,t14783c1,92
t1793c0,t14784c2,99
t1793c0,t14785c0,98
t1793c0,t14791c0,99
t1793c0,t14793c0,98
t1793c0,t14793c1,88
t1793c0,t14796c3,97
t1793c0,t14796c4,97
t1793c0,t14798c0,96
t1793c0,t14798c1,96
t1793c0,t14798c2,99
t1793c0,t14798c3,98
t1793c0,t14798c4,99
t1793c0,t14798c5,96
t1793c0,t14798c6,89
t1793c0,t14802c3,97
t1793c0,t14802c4,97
t1793c0,t14803c0,97
t1793c0,t14806c1,91
t1793c0,t14807c0,92
t1793c0,t14811c0,95
t1793c0,t14811c2,99
t1793c0,t14814c1,94
t1793c0,t14816c1,97
t1793c0,t14818c2,99
t1793c0,t14819c0,98
t1793c0,t14819c1,88
t1793c0,t14821c1,95
t1793c0,t14823c1,94
t1793c0,t14830c1,99
t1793c0,t14832c1,93
t1793c0,t14835c0,98
t1793c0,t14835c4,92
t1793c0,t14838c3,97
t1793c0,t14838c4,97
t1793c0,t14841c0,98
t1793c0,t14841c1,89
t1793c0,t14844c1,89
t1793c0,t14845c1,92
t1793c0,t14846c1,99
t1793c0,t14846c6,78
t1793c0,t14847c0,99
t1793c0,t14847c4,99
t1793c0,t14850c0,99
t1793c0,t14850c1,99
t1793c0,t14852c1,99
t1793c0,t14854c1,94
t1793c0,t14854c2,89
t1793c0,t14856c1,86
t1793c0,t14857c0,99
t1793c0,t14857c1,99
t1793c0,t14858c0,99
t1793c0,t14858c1,99
t1793c0,t14864c1,93
t1793c0,t14865c2,99
t1793c0,t14868c3,99
t1793c0,t14869c0,99
t1793c0,t14871c0,95
t1793c0,t14872c0,89
t1793c0,t14872c2,93
t1793c0,t14876c0,99
t1793c0,t14878c1,99
t1793c0,t14881c1,84
t1793c0,t14888c1,95
t1793c0,t14891c0,98
t1793c0,t14891c1,88
t1793c0,t15116c0,98
t1793c0,t15116c1,91
t1793c0,t15119c4,99
t1793c0,t15125c0,99
t1793c0,t15130c2,97
t1793c0,t15132c3,93
t1793c0,t15138c1,99
t1793c0,t15138c6,79
t1793c0,t15139c0,99
t1793c0,t15139c1,99
t1793c0,t15141c0,99
t1793c0,t15141c4,93
t1793c0,t15143c0,98
t1793c0,t15143c1,85
t1793c0,t15144c1,99
t1793c0,t15144c6,79
t1793c0,t15145c2,96
t1793c0,t15149c3,96
t1793c0,t15154c0,82
t1793c0,t15154c5,99
t1793c0,t15156c0,97
t1793c0,t14893c1,98
t1793c0,t14895c3,90
t1793c0,t14896c2,92
t1793c0,t14898c1,86
t1793c0,t14900c2,96
t1793c0,t14901c0,94
t1793c0,t14904c3,91
t1793c0,t14907c0,99
t1793c0,t14907c1,99
t1793c0,t14911c2,99
t1793c0,t14914c0,98
t1793c0,t14914c1,90
t1793c0,t14916c3,91
t1793c0,t14916c4,89
t1793c0,t14919c3,93
t1793c0,t14922c0,93
t1793c0,t14923c3,97
t1793c0,t14923c4,95
t1793c0,t14924c2,99
t1793c0,t14928c2,95
t1793c0,t14928c3,96
t1793c0,t14929c1,85
t1793c0,t15003c1,99
t1793c0,t15004c0,99
t1793c0,t15005c1,99
t1793c0,t15005c2,98
t1793c0,t15007c2,99
t1793c0,t15012c0,98
t1793c0,t15012c1,88
t1793c0,t15017c2,89
t1793c0,t15017c3,89
t1793c0,t15018c3,98
t1793c0,t15022c1,88
t1793c0,t15101c0,99
t1793c0,t15104c0,96
t1793c0,t15104c1,96
t1793c0,t15109c0,98
t1793c0,t15109c1,84
t1793c0,t15112c0,98
t1793c0,t15112c1,81
t1793c0,t14938c1,96
t1793c0,t14938c3,97
t1793c0,t14938c7,97
t1793c0,t14939c1,96
t1793c0,t14940c2,98
t1793c0,t14943c0,99
t1793c0,t14943c1,99
t1793c0,t14944c0,99
t1793c0,t14946c0,97
t1793c0,t14947c0,98
t1793c0,t14948c6,95
t1793c0,t14949c1,88
t1793c0,t14950c4,99
t1793c0,t14954c0,93
t1793c0,t14957c3,96
t1793c0,t14959c1,92
t1793c0,t14960c0,99
t1793c0,t14961c0,99
t1793c0,t14961c1,99
t1793c0,t14966c1,93
t1793c0,t14970c0,99
t1793c0,t14970c1,99
t1793c0,t14973c0,94
t1793c0,t14973c2,93
t1793c0,t14977c1,85
t1793c0,t14980c0,99
t1793c0,t14980c1,94
t1793c0,t14981c3,97
t1793c0,t14981c4,97
t1793c0,t14982c0,99
t1793c0,t14992c0,88
t1793c0,t14995c1,91
t1793c0,t14998c0,94
t1793c0,t14998c3,99
t1793c0,t14999c7,98
t1793c0,t15002c0,99
t1793c0,t15025c1,99
t1793c0,t15026c1,99
t1793c0,t15030c0,86
t1793c0,t15038c0,99
t1793c0,t15039c0,93
t1793c0,t15040c2,99
t1793c0,t15041c1,90
t1793c0,t15043c2,99
t1793c0,t15043c3,90
t1793c0,t15044c1,82
t1793c0,t15049c3,99
t1793c0,t15050c1,95
t1793c0,t15051c5,99
t1793c0,t15055c2,90
t1793c0,t15057c4,96
t1793c0,t15059c4,99
t1793c0,t15061c0,98
t1793c0,t15061c1,89
t1793c0,t15066c5,99
t1793c0,t15066c6,95
t1793c0,t15067c0,91
t1793c0,t15067c1,91
t1793c0,t15068c1,94
t1793c0,t15068c2,86
t1793c0,t15072c4,99
t1793c0,t15076c1,93
t1793c0,t15078c1,86
t1793c0,t15080c0,94
t1793c0,t15081c2,94
t1793c0,t15082c0,90
t1793c0,t15082c1,79
t1793c0,t15084c1,86
t1793c0,t15088c0,89
t1793c0,t15173c0,91
t1793c0,t15178c0,99
t1793c0,t15180c7,99
t1793c0,t15181c3,98
t1793c0,t15185c1,95
t1793c0,t15187c3,95
t1793c0,t15192c0,97
t1793c0,t15192c2,98
t1793c0,t15193c1,84
t1793c0,t15194c0,99
t1793c0,t15194c1,99
t1793c0,t15195c0,95
t1793c0,t15195c2,80
t1793c0,t15196c1,93
t1793c0,t15201c5,99
t1793c0,t15202c1,96
t1793c0,t15205c2,97
t1793c0,t15206c1,93
t1793c0,t15207c1,99
t1793c0,t15208c2,99
t1793c0,t15209c1,86
t1793c0,t15213c3,95
t1793c0,t15217c2,99
t1793c0,t15218c1,98
t1793c0,t15218c2,98
t1793c0,t15220c7,97
t1793c0,t15226c2,91
t1793c0,t15227c0,96
t1793c0,t15228c0,99
t1793c0,t15230c0,98
t1793c0,t15230c1,85
t1793c0,t15234c0,98
t1793c0,t15234c1,84
t1793c0,t15235c1,95
t1793c0,t15236c1,81
t1793c0,t15240c1,99
t1793c0,t15242c0,93
t1793c0,t15250c2,95
t1793c0,t15252c2,99
t1793c0,t15252c3,99
t1793c0,t15254c2,89
t1793c0,t15254c3,99
t1793c0,t15255c2,99
t1793c0,t15258c0,98
t1793c0,t15262c3,99
t1793c0,t15263c0,99
t1793c0,t15263c1,99
t1793c0,t15266c0,98
t1793c0,t15269c1,91
t1793c0,t15270c0,99
t1793c0,t15271c1,99
t1793c0,t15273c0,99
t1793c0,t15273c1,99
t1793c0,t15274c3,91
t1793c0,t15278c3,96
t1793c0,t15278c4,96
t1793c0,t15282c0,98
t1793c0,t15283c1,97
t1793c0,t15290c1,94
t1793c0,t15292c2,98
t1793c0,t15296c2,94
t1793c0,t15297c0,99
t1793c0,t15297c1,99
t1793c0,t15304c0,98
t1793c0,t15310c3,93
t1793c0,t15311c0,98
t1793c0,t15311c1,86
t1793c0,t15313c1,99
t1793c0,t15314c1,97
t1793c0,t15315c3,95
t1793c0,t15316c0,99
t1793c0,t15317c0,99
t1793c0,t15318c0,99
t1793c0,t15318c1,99
t1793c0,t15320c0,87
t1793c0,t15331c2,92
t1793c0,t15338c0,98
t1793c0,t15338c1,96
t1793c0,t15342c0,99
t1793c0,t15346c3,97
t1793c0,t15346c4,97
t1793c0,t15353c4,95
t1793c0,t15359c0,98
t1793c0,t15360c0,87
t1793c0,t15360c2,88
t1793c0,t15364c3,95
t1793c0,t15366c0,99
t1793c0,t15368c0,98
t1793c0,t15368c1,90
t1793c0,t15372c0,98
t1793c0,t15372c1,83
t1793c0,t15373c0,92
t1793c0,t15373c2,98
t1793c0,t15374c1,96
t1793c0,t15377c0,98
t1793c0,t15377c1,88
t1793c0,t15381c0,98
t1793c0,t15382c0,97
t1793c0,t15386c3,99
t1793c0,t15389c1,90
t1793c0,t15391c4,87
t1793c0,t15392c0,84
t1793c0,t15392c2,96
t1793c0,t15392c4,99
t1793c0,t15392c5,95
t1793c0,t15393c0,90
t1793c0,t15395c4,99
t1793c0,t15399c3,97
t1793c0,t15404c2,99
t1793c0,t15404c3,96
t1793c0,t15410c1,83
t1793c0,t15412c0,97
t1793c0,t15416c3,91
t1793c0,t15417c0,96
t1793c0,t15419c0,99
t1793c0,t15419c1,92
t1793c0,t15421c0,99
t1793c0,t15421c1,99
t1793c0,t15424c2,97
t1793c0,t15424c3,99
t1793c0,t15424c4,90
t1793c0,t15428c0,98
t1793c0,t15428c1,89
t1793c0,t15431c1,99
t1793c0,t15431c6,78
t1793c0,t15509c4,91
t1793c0,t15511c1,77
t1793c0,t15513c2,98
t1793c0,t15517c1,97
t1793c0,t15517c3,92
t1793c0,t15518c1,95
t1793c0,t15524c1,86
t1793c0,t15525c3,99
t1793c0,t15525c4,95
t1793c0,t15526c3,99
t1793c0,t15529c0,96
t1793c0,t15530c0,92
t1793c0,t15533c0,98
t1793c0,t15536c0,96
t1793c0,t15537c0,99
t1793c0,t15439c1,93
t1793c0,t15440c0,99
t1793c0,t15443c1,99
t1793c0,t15443c6,78
t1793c0,t15444c0,89
t1793c0,t15448c2,99
t1793c0,t15457c1,86
t1793c0,t15463c1,94
t1793c0,t15465c2,98
t1793c0,t15466c3,99
t1793c0,t15467c0,98
t1793c0,t15467c1,85
t1793c0,t15471c1,98
t1793c0,t15471c3,99
t1793c0,t15471c5,98
t1793c0,t15471c14,93
t1793c0,t15471c17,95
t1793c0,t15476c0,96
t1793c0,t15477c0,93
t1793c0,t15477c2,99
t1793c0,t15479c0,99
t1793c0,t15481c0,99
t1793c0,t15481c1,83
t1793c0,t15487c1,99
t1793c0,t15494c1,99
t1793c0,t15496c1,97
t1793c0,t15497c0,98
t1793c0,t15497c1,84
t1793c0,t15498c0,99
t1793c0,t15499c0,97
t1793c0,t15500c0,99
t1793c0,t15506c0,99
t1793c0,t15506c1,99
t1793c0,t15507c0,98
t1793c0,t15507c1,89
t1793c0,t15539c1,99
t1793c0,t15541c0,97
t1793c0,t15542c6,96
t1793c0,t15544c3,92
t1793c0,t15549c1,94
t1793c0,t15549c2,91
t1793c0,t15551c1,99
t1793c0,t15551c6,78
t1793c0,t15558c2,99
t1793c0,t15558c3,96
t1793c0,t15559c0,98
t1793c0,t15559c1,82
t1793c0,t15561c2,93
t1793c0,t15563c1,94
t1793c0,t15565c0,95
t1793c0,t15565c1,99
t1793c0,t15566c1,99
t1793c0,t15579c1,97
t1793c0,t15581c1,90
t1793c0,t15582c0,85
t1793c0,t15584c0,96
t1793c0,t15586c2,94
t1793c0,t15593c0,98
t1793c0,t15593c1,85
t1793c0,t15594c1,90
t1793c0,t15595c1,99
t1793c0,t15597c3,97
t1793c0,t15598c2,98
t1793c0,t15601c1,99
t1793c0,t15603c0,91
t1793c0,t15604c1,97
t1793c0,t15605c2,98
t1793c0,t15606c3,97
t1793c0,t15606c4,97
t1793c0,t15607c0,99
t1793c0,t15609c0,98
t1793c0,t15609c1,89
t1793c0,t15610c0,82
t1793c0,t15615c0,98
t1793c0,t15618c3,99
t1793c0,t15619c0,96
t1793c0,t15619c3,97
t1793c0,t15620c1,97
t1793c0,t15621c0,98
t1793c0,t15621c1,89
t1793c0,t15622c9,99
t1793c0,t15624c0,93
t1793c0,t15624c1,99
t1793c0,t15627c0,98
t1793c0,t15628c0,99
t1793c0,t15628c1,99
t1793c0,t15629c1,97
t1793c0,t15630c0,99
t1793c0,t15630c2,98
t1793c0,t15632c1,97
t1793c0,t15634c3,98
t1793c0,t15635c0,92
t1793c0,t15637c2,86
t1793c0,t15638c1,97
t1793c0,t15644c1,78
t1793c0,t15644c2,98
t1793c0,t15644c3,94
t1793c0,t15648c0,98
t1793c0,t15650c0,92
t1793c0,t15657c0,91
t1793c0,t15658c0,99
t1793c0,t15658c1,96
t1793c0,t15661c0,99
t1793c0,t15665c0,99
t1793c0,t15665c1,98
t1793c0,t15668c9,91
t1793c0,t15669c0,99
t1793c0,t15669c1,99
t1793c0,t15672c0,92
t1793c0,t15678c4,98
t1793c0,t15682c0,98
t1793c0,t15683c3,94
t1793c0,t15685c1,94
t1793c0,t15690c0,99
t1793c0,t15693c0,99
t1793c0,t15694c3,95
t1793c0,t15697c0,99
t1793c0,t15697c1,99
t1793c0,t15701c0,98
t1793c0,t15701c1,86
t1793c0,t15704c0,99
t1793c0,t15704c1,99
t1793c0,t15705c2,89
t1793c0,t15705c3,92
t1793c0,t15710c0,99
t1793c0,t15710c1,98
t1793c0,t15712c0,99
t1793c0,t15712c1,99
t1793c0,t15713c0,99
t1793c0,t15713c1,99
t1793c0,t15717c0,99
t1793c0,t15720c1,94
t1793c0,t15722c2,99
t1793c0,t15730c0,99
t1793c0,t15731c1,99
t1793c0,t15732c3,92
t1793c0,t15735c0,99
t1793c0,t15738c0,97
t1793c0,t15741c2,99
t1793c0,t15743c1,93
t1793c0,t15745c0,98
t1793c0,t15747c3,92
t1793c0,t15754c1,99
t1793c0,t15761c1,95
t1793c0,t15763c0,98
t1793c0,t15763c1,95
t1793c0,t15765c0,97
t1793c0,t15766c2,91
t1793c0,t15767c1,94
t1793c0,t15769c1,99
t1793c0,t15769c6,79
t1793c0,t15772c0,99
t1793c0,t15773c0,85
t1793c0,t15777c0,98
t1793c0,t15777c1,89
t1793c0,t15778c0,98
t1793c0,t15779c0,98
t1793c0,t15781c2,96
t1793c0,t15786c2,98
t1793c0,t15792c0,99
t1793c0,t15792c1,99
t1793c0,t15794c0,98
t1793c0,t15795c0,96
t1793c0,t15796c7,99
t1793c0,t15799c2,98
t1793c0,t15800c0,98
t1793c0,t15800c1,83
t1793c0,t15805c0,89
t1793c0,t15805c2,93
t1793c0,t15809c0,93
t1793c0,t15811c1,97
t1793c0,t15817c1,99
t1793c0,t15818c1,90
t1793c0,t15824c0,91
t1793c0,t15824c2,99
t1793c0,t15826c1,89
t1793c0,t15832c3,99
t1793c0,t15836c4,99
t1793c0,t15840c3,84
t1793c0,t15840c4,99
t1793c0,t15840c6,99
t1793c0,t15840c11,99
t1793c0,t15840c15,88
t1793c0,t15848c0,93
t1793c0,t15849c2,99
t1793c0,t15852c2,98
t1793c0,t15852c3,99
t1793c0,t15856c1,99
t1793c0,t15860c3,93
t1793c0,t16015c0,89
t1793c0,t16015c2,93
t1793c0,t16018c2,94
t1793c0,t16019c1,98
t1793c0,t16021c0,99
t1793c0,t16021c1,99
t1793c0,t16025c0,99
t1793c0,t16025c4,88
t1793c0,t16028c2,98
t1793c0,t16029c0,99
t1793c0,t16030c1,99
t1793c0,t16031c0,97
t1793c0,t16031c1,94
t1793c0,t16032c1,96
t1793c0,t16032c9,97
t1793c0,t16037c1,97
t1793c0,t16038c1,94
t1793c0,t16040c9,91
t1793c0,t16041c0,93
t1793c0,t16042c3,98
t1793c0,t16043c3,97
t1793c0,t16044c1,92
t1793c0,t16046c0,99
t1793c0,t16046c1,99
t1793c0,t16049c0,91
t1793c0,t16050c1,97
t1793c0,t16055c3,93
t1793c0,t16056c7,99
t1793c0,t16057c2,96
t1793c0,t16059c1,91
t1793c0,t16061c0,97
t1793c0,t15867c0,98
t1793c0,t15869c1,99
t1793c0,t15869c6,79
t1793c0,t15870c0,99
t1793c0,t15873c0,96
t1793c0,t15875c0,98
t1793c0,t15875c1,85
t1793c0,t15878c0,97
t1793c0,t15878c2,99
t1793c0,t15882c1,96
t1793c0,t15884c0,96
t1793c0,t15885c0,99
t1793c0,t15890c1,94
t1793c0,t15892c2,99
t1793c0,t15893c4,99
t1793c0,t15893c9,89
t1793c0,t15895c0,98
t1793c0,t15895c1,82
t1793c0,t15900c1,97
t1793c0,t15903c1,87
t1793c0,t15908c3,97
t1793c0,t15913c0,84
t1793c0,t15915c0,92
t1793c0,t15916c3,99
t1793c0,t15916c5,96
t1793c0,t15916c6,99
t1793c0,t15916c15,78
t1793c0,t15925c0,99
t1793c0,t15928c2,99
t1793c0,t15930c0,87
t1793c0,t15930c2,88
t1793c0,t15933c0,98
t1793c0,t15933c1,90
t1793c0,t16012c0,98
t1793c0,t15935c0,95
t1793c0,t15936c0,99
t1793c0,t15936c1,99
t1793c0,t15938c0,98
t1793c0,t15939c0,99
t1793c0,t15941c1,95
t1793c0,t15942c3,96
t1793c0,t15947c0,99
t1793c0,t15947c1,99
t1793c0,t15949c0,98
t1793c0,t15951c3,96
t1793c0,t15952c2,98
t1793c0,t15953c1,99
t1793c0,t15955c1,95
t1793c0,t15956c1,97
t1793c0,t15957c2,93
t1793c0,t15958c0,98
t1793c0,t15958c1,88
t1793c0,t15965c0,89
t1793c0,t15967c2,94
t1793c0,t15969c0,99
t1793c0,t15969c1,99
t1793c0,t15976c1,99
t1793c0,t15977c0,92
t1793c0,t15979c1,99
t1793c0,t15981c1,87
t1793c0,t15984c1,99
t1793c0,t15987c0,98
t1793c0,t15987c1,91
t1793c0,t15991c0,94
t1793c0,t15991c2,99
t1793c0,t15993c0,88
t1793c0,t15993c1,83
t1793c0,t15996c1,99
t1793c0,t16006c1,92
t1793c0,t16010c1,99
t1793c0,t16066c0,98
t1793c0,t16066c1,89
t1793c0,t16068c6,99
