tqq,tss,overlap
t7378_c9,t86528_c4,1
t7378_c9,t92754_c4,1
t7378_c9,t94329_c4,1
t7378_c9,t99495_c4,1
t7378_c9,t10934_c1,1
t7378_c9,t11845_c3,1
t7378_c9,t54420_c1,1
t7378_c9,t66452_c3,1
t7378_c9,t71244_c1,1
t7378_c9,t73939_c4,1
t7378_c9,t75147_c3,1
t7378_c9,t75936_c3,1
t7378_c9,t78010_c1,1
t7378_c9,t82297_c4,1
t7378_c9,t83021_c1,1
t7378_c9,t87606_c2,1
t7378_c9,t89919_c2,1
t7378_c9,t98137_c2,1
t7378_c9,t49512_c2,1
t7378_c9,t4225_c2,1
t7378_c9,t46129_c6,1
t7378_c9,t7393_c2,1
t7378_c9,t68747_c6,1
t7378_c9,t83322_c10,1
t7378_c9,t40649_c4,1
t7378_c9,t38965_c2,1
t7378_c9,t39313_c2,1
t7378_c9,t64979_c0,1
t7378_c9,t76981_c2,1
t7378_c9,t8107_c3,1
t7378_c9,t95192_c2,1
t7378_c9,t11023_c1,1
t7378_c9,t47079_c2,1
t7378_c9,t43493_c1,1
t7378_c9,t15085_c1,1
t7378_c9,t15108_c1,1
t7378_c9,t15207_c1,1
t7378_c9,t18986_c1,1
t7378_c9,t20519_c1,1
t7378_c9,t21256_c1,1
t7378_c9,t28366_c1,1
t7378_c9,t28404_c1,1
t7378_c9,t30768_c3,1
t7378_c9,t38588_c1,1
t7378_c9,t48786_c1,1
t7378_c9,t7162_c1,1
t7378_c9,t98739_c1,1
t7378_c9,t76078_c3,1
t7378_c9,t73902_c1,1
t7378_c9,t77660_c1,1
t7378_c9,t8459_c1,1
t7378_c9,t87983_c1,1
t7378_c9,t88000_c1,1
t7378_c9,t79381_c4,1
t7378_c9,t87624_c1,1
t7378_c9,t89113_c1,1
t7378_c9,t90144_c1,1
t7378_c9,t91169_c1,1
t7378_c9,t92091_c1,1
t7378_c9,t15246_c2,1
t7378_c9,t40975_c2,1
t7378_c9,t18890_c3,1
t7378_c9,t12272_c3,1
t7378_c9,t88107_c2,1
t7378_c9,t98534_c3,1
t7378_c9,t17254_c9,3
t7378_c9,t37215_c4,1
t7378_c9,t55431_c9,3
t7378_c9,t100855_c1,1
t7378_c9,t101937_c1,1
t7378_c9,t102733_c1,1
t7378_c9,t14911_c1,1
t7378_c9,t15182_c1,1
t7378_c9,t23124_c1,1
t7378_c9,t29415_c1,1
t7378_c9,t36231_c1,1
t7378_c9,t36441_c1,1
t7378_c9,t41623_c3,1
