TQ:Q, TS:S, qindex, sindex, q, s, d
1793:0, 1:1, 0, 0, [], [], na
1793:0, 2:2, 0, 0, [], [], na
1793:0, 3:1, 0, 0, [], [], na
1793:0, 4:3, 0, 0, [], [], na
1793:0, 6:3, 0, 0, [], [], na
1793:0, 6:4, 0, 0, [], [], na
1793:0, 8:1, 0, 0, [], [], na
