tqq,tss,overlap
t1793c0,t87061c2,1
t1793c0,t81191c2,1
t1793c0,t45998c2,1
t1793c0,t12071c2,1
t1793c0,t6862c2,1
t1793c0,t82360c3,1
t1793c0,t4334c2,1
t1793c0,t34277c2,1
t1793c0,t56809c4,1
t1793c0,t100527c2,1
t1793c0,t15253c2,1
t1793c0,t18110c2,1
t1793c0,t24338c2,1
t1793c0,t27013c2,1
t1793c0,t29840c2,1
t1793c0,t31684c2,1
t1793c0,t44775c2,1
t1793c0,t73315c2,1
t1793c0,t87323c2,1
t1793c0,t89501c2,1
t1793c0,t93764c2,1
t1793c0,t41127c7,1
t1793c0,t71235c7,1
t1793c0,t71235c8,1
t1793c0,t21637c4,1
t1793c0,t50813c2,3
t1793c0,t82945c4,2
t1793c0,t39995c0,1
t1793c0,t13467c7,2
t1793c0,t98401c3,1
t1793c0,t72529c1,1
t1793c0,t35791c0,1
t1793c0,t32404c1,1
t1793c0,t56488c1,1
t1793c0,t68862c1,1
t1793c0,t74457c1,1
t1793c0,t80270c1,1
t1793c0,t76508c5,6
t1793c0,t7882c5,7
t1793c0,t65533c4,13
t1793c0,t62896c0,1
t1793c0,t56546c6,1
t1793c0,t26201c1,1
t1793c0,t31392c1,1
t1793c0,t32059c1,1
t1793c0,t7119c0,1
t1793c0,t100429c1,2
t1793c0,t21681c0,1
t1793c0,t34873c0,1
t1793c0,t36884c1,1
t1793c0,t951c0,1
t1793c0,t12307c1,1
t1793c0,t52825c0,1
t1793c0,t58058c1,1
t1793c0,t61604c3,1
t1793c0,t67596c1,1
t1793c0,t70370c1,1
t1793c0,t70627c1,1
t1793c0,t18220c1,1
t1793c0,t59432c1,1
t1793c0,t23019c1,1
t1793c0,t54708c1,1
t1793c0,t55366c0,1
t1793c0,t79767c1,1
t1793c0,t80781c1,1
t1793c0,t98720c1,2
t1793c0,t32616c0,1
t1793c0,t30346c0,1
t1793c0,t32146c1,1
t1793c0,t54929c0,1
t1793c0,t76745c0,1
t1793c0,t28798c1,1
t1793c0,t31655c0,1
t1793c0,t92128c4,1
t1793c0,t28171c3,1
t1793c0,t43955c1,2
t1793c0,t49291c0,1
t1793c0,t90468c0,1
t1793c0,t90468c1,1
t1793c0,t52523c1,2
t1793c0,t77184c3,1
t1793c0,t62888c0,1
t1793c0,t94756c1,2
t1793c0,t70805c0,1
t1793c0,t71201c0,1
t1793c0,t93080c1,2
t1793c0,t19456c0,2
t1793c0,t44882c0,1
t1793c0,t85713c0,1
t1793c0,t88962c0,1
t1793c0,t36781c0,1
t1793c0,t71860c0,1
t1793c0,t31064c0,1
t1793c0,t82990c0,1
t1793c0,t20928c0,1
t1793c0,t70506c4,1
t1793c0,t10860c1,1
t1793c0,t79125c0,1
t1793c0,t60715c4,1
t1793c0,t15983c0,1
t1793c0,t11603c1,1
t1793c0,t52279c1,1
t1793c0,t67336c1,1
t1793c0,t57312c1,1
t1793c0,t61436c1,1
t1793c0,t73474c1,1
t1793c0,t79946c1,1
t1793c0,t79979c1,1
t1793c0,t94314c1,1
t1793c0,t90462c3,1
t1793c0,t7881c1,1
t1793c0,t101982c1,1
t1793c0,t12598c1,1
t1793c0,t14964c1,1
t1793c0,t15096c1,1
t1793c0,t26720c0,1
t1793c0,t37592c1,1
t1793c0,t50952c1,1
t1793c0,t56893c0,1
t1793c0,t69758c1,1
t1793c0,t7156c1,1
t1793c0,t7384c1,1
t1793c0,t75206c1,1
t1793c0,t77417c1,1
t1793c0,t81729c1,1
t1793c0,t85864c1,1
t1793c0,t986c1,1
t1793c0,t101965c1,1
t1793c0,t102336c1,1
t1793c0,t1357c1,1
t1793c0,t57769c1,1
t1793c0,t99614c1,1
t1793c0,t26527c0,1
t1793c0,t67685c0,1
t1793c0,t6866c0,1
t1793c0,t19153c0,1
t1793c0,t100484c1,1
t1793c0,t71070c3,1
t1793c0,t80704c0,1
t1793c0,t94423c2,1
t1793c0,t102020c1,1
t1793c0,t55600c3,1
t1793c0,t14208c30,1
t1793c0,t30784c30,1
t1793c0,t6658c30,1
t1793c0,t89962c30,1
t1793c0,t70174c1,12
t1793c0,t70174c2,9
t1793c0,t70174c3,15
t1793c0,t70174c4,14
t1793c0,t70174c5,12
t1793c0,t64139c4,1
t1793c0,t84007c4,1
t1793c0,t72484c1,1
t1793c0,t27118c1,1
t1793c0,t47431c1,1
t1793c0,t72071c3,1
t1793c0,t64482c1,1
t1793c0,t44148c3,1
t1793c0,t35983c1,1
t1793c0,t98038c1,1
t1793c0,t52379c2,1
t1793c0,t27854c1,1
t1793c0,t64635c1,1
t1793c0,t96526c2,3
t1793c0,t80242c1,1
t1793c0,t34602c0,1
t1793c0,t69046c1,1
t1793c0,t33672c1,1
t1793c0,t72758c1,1
t1793c0,t86430c1,1
t1793c0,t14930c1,1
t1793c0,t27145c1,1
t1793c0,t65546c2,1
t1793c0,t19538c1,1
t1793c0,t100851c2,1
t1793c0,t52562c1,1
t1793c0,t92475c2,1
t1793c0,t71064c2,1
t1793c0,t42620c0,1
t1793c0,t31970c1,1
t1793c0,t95070c2,1
t1793c0,t2733c1,1
t1793c0,t100841c1,1
t1793c0,t71230c2,1
t1793c0,t72799c1,1
t1793c0,t37981c0,1
t1793c0,t2215c8,2
t1793c0,t49345c3,1
t1793c0,t1313c2,1
t1793c0,t37390c0,1
t1793c0,t66939c1,1
t1793c0,t92976c4,1
t1793c0,t19776c1,1
t1793c0,t47492c1,1
t1793c0,t65578c1,1
t1793c0,t94080c1,1
t1793c0,t99149c1,1
t1793c0,t4336c1,1
t1793c0,t73763c0,1
t1793c0,t92383c2,1
t1793c0,t58981c1,1
t1793c0,t39085c0,1
t1793c0,t84240c2,1
t1793c0,t25548c2,1
t1793c0,t88349c2,1
t1793c0,t18075c0,1
t1793c0,t33773c0,1
t1793c0,t41919c0,1
t1793c0,t69667c0,1
t1793c0,t89442c0,1
t1793c0,t93970c0,2
t1793c0,t30601c2,1
t1793c0,t56356c1,1
t1793c0,t46598c2,1
t1793c0,t37103c6,1
t1793c0,t75833c6,1
t1793c0,t84285c3,3
t1793c0,t101955c3,3
t1793c0,t43294c5,3
t1793c0,t43875c9,4
t1793c0,t43875c11,1
t1793c0,t94993c9,4
t1793c0,t94993c11,1
t1793c0,t65142c9,5
t1793c0,t65142c11,3
t1793c0,t91462c9,5
t1793c0,t91462c11,3
t1793c0,t92690c0,4
t1793c0,t47792c2,1
t1793c0,t96911c2,1
t1793c0,t96959c2,1
t1793c0,t44830c2,1
t1793c0,t71880c2,1
t1793c0,t74517c2,1
t1793c0,t37241c1,1
t1793c0,t56254c0,1
t1793c0,t88144c0,1
t1793c0,t7071c1,1
t1793c0,t48592c0,1
t1793c0,t68515c2,1
t1793c0,t97082c7,1
t1793c0,t75148c1,1
t1793c0,t51889c0,1
t1793c0,t55714c0,1
t1793c0,t19003c1,2
t1793c0,t73499c3,1
t1793c0,t99607c0,1
t1793c0,t55663c0,1
t1793c0,t60186c1,1
t1793c0,t52218c2,1
t1793c0,t89162c2,1
t1793c0,t90954c4,1
t1793c0,t85427c2,1
t1793c0,t5209c0,1
t1793c0,t2847c0,1
t1793c0,t31283c0,1
t1793c0,t33787c3,1
t1793c0,t73510c5,1
t1793c0,t96570c3,1
t1793c0,t4067c0,1
t1793c0,t44224c1,1
t1793c0,t7116c5,1
t1793c0,t75780c0,1
t1793c0,t18352c2,1
t1793c0,t83319c3,1
t1793c0,t44981c0,1
t1793c0,t6327c0,1
t1793c0,t56405c5,1
t1793c0,t74048c3,1
t1793c0,t25684c2,1
t1793c0,t99528c1,1
t1793c0,t99237c0,1
t1793c0,t15439c4,1
t1793c0,t27331c0,1
t1793c0,t74450c0,1
t1793c0,t72664c4,1
t1793c0,t74454c4,1
t1793c0,t21745c0,1
t1793c0,t48301c0,1
t1793c0,t867c0,1
t1793c0,t95340c0,1
t1793c0,t56140c4,1
t1793c0,t97328c4,1
t1793c0,t44185c0,1
t1793c0,t11660c0,1
t1793c0,t25556c0,1
t1793c0,t26755c0,1
t1793c0,t41985c0,1
t1793c0,t52887c0,1
t1793c0,t5781c0,1
t1793c0,t68934c0,1
t1793c0,t73578c0,1
t1793c0,t73686c0,1
t1793c0,t85404c0,1
t1793c0,t91168c0,1
t1793c0,t21512c0,1
t1793c0,t30264c0,1
t1793c0,t60655c0,1
t1793c0,t85898c0,1
t1793c0,t87421c0,1
t1793c0,t978c0,1
t1793c0,t7075c2,1
t1793c0,t80214c3,1
t1793c0,t22621c3,1
t1793c0,t27914c0,1
t1793c0,t38701c0,1
t1793c0,t25230c0,1
t1793c0,t54308c0,1
t1793c0,t43903c0,1
t1793c0,t64889c1,1
t1793c0,t6558c1,1
t1793c0,t35848c2,1
t1793c0,t63555c0,1
t1793c0,t8987c0,1
t1793c0,t5687c3,1
t1793c0,t97490c3,1
t1793c0,t43925c3,1
t1793c0,t89951c3,1
t1793c0,t98819c1,1
t1793c0,t87674c3,1
t1793c0,t48124c3,1
t1793c0,t35735c1,1
t1793c0,t24580c1,1
t1793c0,t68743c3,1
t1793c0,t98024c1,4
t1793c0,t14018c1,1
t1793c0,t102125c4,1
t1793c0,t75753c1,1
t1793c0,t17828c2,1
t1793c0,t85450c2,1
t1793c0,t1241c2,1
t1793c0,t61467c0,1
t1793c0,t15887c0,1
t1793c0,t17395c0,1
t1793c0,t2116c0,1
t1793c0,t70465c0,1
t1793c0,t79673c2,1
t1793c0,t50545c2,1
t1793c0,t48989c3,1
t1793c0,t6553c3,1
t1793c0,t81372c2,1
t1793c0,t102125c1,1
t1793c0,t17594c3,1
t1793c0,t35271c2,1
t1793c0,t72096c2,1
t1793c0,t22150c3,1
t1793c0,t27495c2,1
t1793c0,t74858c2,1
t1793c0,t82124c2,1
t1793c0,t7636c0,1
t1793c0,t18904c1,1
t1793c0,t51703c2,1
t1793c0,t87098c2,1
t1793c0,t14918c1,1
t1793c0,t14918c2,1
t1793c0,t5040c6,1
t1793c0,t20154c2,1
t1793c0,t37907c1,2
t1793c0,t103005c1,1
t1793c0,t39460c1,1
t1793c0,t98443c1,1
t1793c0,t29843c0,1
t1793c0,t65214c1,1
t1793c0,t36499c1,1
t1793c0,t98388c1,1
t1793c0,t12007c1,1
t1793c0,t45977c1,1
t1793c0,t9709c1,1
t1793c0,t42000c1,1
t1793c0,t36539c1,1
t1793c0,t19322c1,1
t1793c0,t24c1,1
t1793c0,t25333c1,1
t1793c0,t596c3,1
t1793c0,t97109c1,1
t1793c0,t13606c1,1
t1793c0,t46140c1,1
t1793c0,t69624c1,1
t1793c0,t88865c1,1
t1793c0,t35115c0,1
t1793c0,t9850c2,1
t1793c0,t25424c1,1
t1793c0,t13094c1,1
t1793c0,t13580c2,1
t1793c0,t103417c8,1
t1793c0,t98096c5,1
t1793c0,t40452c3,1
t1793c0,t90904c2,1
t1793c0,t38960c2,1
t1793c0,t52758c2,1
t1793c0,t61532c0,1
t1793c0,t40564c2,1
t1793c0,t91230c1,1
t1793c0,t15496c1,1
t1793c0,t31169c3,1
t1793c0,t19484c0,1
t1793c0,t77504c1,1
t1793c0,t17033c1,1
t1793c0,t39386c2,1
t1793c0,t89547c2,1
t1793c0,t60561c0,1
t1793c0,t30661c7,5
t1793c0,t26301c0,18
t1793c0,t7268c0,1
t1793c0,t95205c1,1
t1793c0,t39052c1,1
t1793c0,t24519c6,1
t1793c0,t33166c6,1
t1793c0,t40245c6,1
t1793c0,t43682c6,1
t1793c0,t91399c6,1
t1793c0,t100762c5,9
t1793c0,t90996c3,1
t1793c0,t14498c8,2
t1793c0,t86375c2,1
t1793c0,t95564c2,1
t1793c0,t26482c7,1
t1793c0,t61179c7,1
t1793c0,t19006c7,1
t1793c0,t24227c7,1
t1793c0,t65244c7,1
t1793c0,t32814c5,1
t1793c0,t98897c8,1
t1793c0,t9920c8,1
t1793c0,t61943c8,1
t1793c0,t26127c0,1
t1793c0,t47802c5,1
t1793c0,t41210c1,1
t1793c0,t3502c2,1
t1793c0,t62503c7,1
t1793c0,t1184c8,2
t1793c0,t11989c7,1
t1793c0,t22636c3,7
t1793c0,t39713c1,1
t1793c0,t72739c1,1
t1793c0,t76835c0,1
t1793c0,t20996c0,1
t1793c0,t72699c0,1
t1793c0,t6707c1,1
t1793c0,t92800c4,1
t1793c0,t16574c6,1
t1793c0,t3700c3,1
t1793c0,t102985c2,5
t1793c0,t42589c1,2
t1793c0,t10560c0,3
t1793c0,t10560c2,4
t1793c0,t101300c5,2
t1793c0,t12369c1,1
t1793c0,t13141c1,1
t1793c0,t5889c2,2
t1793c0,t63821c2,2
t1793c0,t101583c2,2
t1793c0,t11356c2,2
t1793c0,t51834c0,4
t1793c0,t56635c2,1
t1793c0,t90203c6,1
t1793c0,t12571c9,5
t1793c0,t12571c10,3
t1793c0,t65940c7,1
t1793c0,t82360c7,1
t1793c0,t100707c36,1
t1793c0,t100707c37,2
t1793c0,t91716c24,1
t1793c0,t93526c6,1
t1793c0,t61242c1,1
t1793c0,t33587c23,1
t1793c0,t67271c23,1
t1793c0,t82122c15,1
t1793c0,t43875c36,2
t1793c0,t94993c36,2
t1793c0,t96244c4,1
t1793c0,t30832c1,1
t1793c0,t44983c23,1
t1793c0,t13395c3,1
t1793c0,t43847c3,1
t1793c0,t91841c3,1
t1793c0,t21868c13,1
t1793c0,t31572c16,1
